k,type,score,label
2,Kmeans,-0.015229,1
2,Kmeans,0.519423,0
2,Kmeans,-0.201274,1
2,Kmeans,0.572319,0
2,Kmeans,-0.065032,1
2,Kmeans,0.531038,0
2,Kmeans,0.559129,0
2,Kmeans,0.2353,0
2,Kmeans,0.509024,0
2,Kmeans,0.159213,0
2,Kmeans,0.40682,0
2,Kmeans,-0.319713,1
2,Kmeans,0.600018,0
2,Kmeans,0.597747,0
2,Kmeans,-0.354455,1
2,Kmeans,0.061476,1
2,Kmeans,0.612881,0
2,Kmeans,0.613422,0
2,Kmeans,0.48015,0
2,Kmeans,-0.098645,1
2,Kmeans,0.51037,0
2,Kmeans,0.599727,0
2,Kmeans,0.574988,0
2,Kmeans,0.270564,0
2,Kmeans,-0.005039,1
2,Kmeans,-0.1441,1
2,Kmeans,-0.03989,1
2,Kmeans,0.540026,0
2,Kmeans,0.570895,0
2,Kmeans,0.030561,1
2,Kmeans,0.405369,0
2,Kmeans,0.612872,0
2,Kmeans,0.416828,0
2,Kmeans,0.572109,0
2,Kmeans,0.528023,0
2,Kmeans,0.477648,0
2,Kmeans,0.534097,0
2,Kmeans,0.575127,0
2,Kmeans,0.58613,0
2,Kmeans,-0.09277,1
2,Kmeans,-0.246756,1
2,Kmeans,0.612833,0
2,Kmeans,-0.041198,1
2,Kmeans,0.427643,0
2,Kmeans,-0.005358,1
2,Kmeans,0.511201,0
2,Kmeans,0.452475,0
2,Kmeans,-0.060495,1
2,Kmeans,0.400041,0
2,Kmeans,0.500034,0
2,Kmeans,-0.257612,1
2,Kmeans,-0.271265,1
2,Kmeans,0.613771,0
2,Kmeans,0.012814,1
2,Kmeans,0.590913,0
2,Kmeans,-0.156031,1
2,Kmeans,-0.119617,1
2,Kmeans,0.018194,1
2,Kmeans,0.560881,0
2,Kmeans,-0.018975,1
2,Kmeans,-0.166,1
2,Kmeans,0.523561,0
2,Kmeans,0.537945,0
2,Kmeans,-0.120687,1
2,Kmeans,0.309083,0
2,Kmeans,-0.30785,1
2,Kmeans,0.368258,0
2,Kmeans,0.592324,0
2,Kmeans,0.54862,0
2,Kmeans,-0.036789,1
2,Kmeans,-0.018717,1
2,Kmeans,0.537152,0
2,Kmeans,0.424895,0
2,Kmeans,0.531442,0
2,Kmeans,0.212941,0
2,Kmeans,-0.164647,1
2,Kmeans,-0.009649,1
2,Kmeans,-0.124194,1
2,Kmeans,0.38204,0
2,Kmeans,-0.116982,1
2,Kmeans,-0.189356,1
2,Kmeans,-0.214184,1
2,Kmeans,0.016114,1
2,Kmeans,0.037383,1
2,Kmeans,0.437384,0
2,Kmeans,0.578463,0
2,Kmeans,-0.121276,1
2,Kmeans,0.376312,0
2,Kmeans,0.439,0
2,Kmeans,0.443114,0
2,Kmeans,0.570276,0
2,Kmeans,0.613231,0
2,Kmeans,0.480078,0
2,Kmeans,-0.17452,1
2,Kmeans,0.392226,0
2,Kmeans,0.582952,0
2,Kmeans,-0.17312,1
2,Kmeans,0.007676,1
2,Kmeans,0.336924,0
2,Kmeans,0.535149,0
2,Kmeans,-0.019709,1
2,Kmeans,-0.116026,1
2,Kmeans,-0.00935,1
2,Kmeans,-0.033848,1
2,Kmeans,0.603089,0
2,Kmeans,-0.120329,1
2,Kmeans,-0.074733,1
2,Kmeans,0.612107,0
2,Kmeans,0.230318,0
2,Kmeans,-0.135453,1
2,Kmeans,0.451608,0
2,Kmeans,0.615386,0
2,Kmeans,0.616056,0
2,Kmeans,0.491836,0
2,Kmeans,0.614653,0
2,Kmeans,0.57251,0
2,Kmeans,0.614104,0
2,Kmeans,-0.056042,1
2,Kmeans,-0.082973,1
2,Kmeans,-0.136898,1
2,Kmeans,0.55667,0
2,Kmeans,-0.176989,1
2,Kmeans,0.300116,0
2,Kmeans,0.257546,0
2,Kmeans,0.496867,0
2,Kmeans,-0.085675,1
2,Kmeans,0.023681,1
2,Kmeans,0.26512,0
2,Kmeans,0.603795,0
2,Kmeans,0.609337,0
2,Kmeans,0.616445,0
2,Kmeans,-0.174515,1
2,Kmeans,0.369351,0
2,Kmeans,0.291434,0
2,Kmeans,0.434742,0
2,Kmeans,0.61415,0
2,Kmeans,0.609329,0
2,Kmeans,0.028939,1
2,Kmeans,0.325378,0
2,Kmeans,0.230318,0
2,Kmeans,-0.144868,1
2,Kmeans,-0.36361,1
2,Kmeans,0.164807,0
2,Kmeans,0.614338,0
2,Kmeans,-0.076411,1
2,Kmeans,0.403314,0
2,Kmeans,0.210556,0
2,Kmeans,0.5558,0
2,Kmeans,0.350894,0
2,Kmeans,0.429141,0
2,Kmeans,0.514078,0
2,Kmeans,-0.024357,1
2,Kmeans,0.587725,0
2,Kmeans,0.474633,0
2,Kmeans,0.614221,0
2,Kmeans,0.519024,0
2,Kmeans,0.51572,0
2,Kmeans,0.505369,0
2,Kmeans,-0.196937,1
2,Kmeans,0.54495,0
2,Kmeans,0.514614,0
2,Kmeans,-0.16232,1
2,Kmeans,-0.265049,1
2,Kmeans,-0.06428,1
2,Kmeans,0.613043,0
2,Kmeans,-0.083304,1
2,Kmeans,-0.116169,1
2,Kmeans,-0.290619,1
2,Kmeans,0.610711,0
2,Kmeans,0.011346,1
2,Kmeans,0.612872,0
2,Kmeans,0.554417,0
2,Kmeans,0.375873,0
2,Kmeans,0.400637,0
2,Kmeans,0.49595,0
2,Kmeans,0.32615,0
2,Kmeans,0.557804,0
2,Kmeans,-0.057749,1
2,Kmeans,0.57396,0
2,Kmeans,0.613951,0
2,Kmeans,0.597624,0
2,Kmeans,0.550711,0
2,Kmeans,-0.211333,1
2,Kmeans,-0.151475,1
2,Kmeans,-0.087593,1
2,Kmeans,0.507187,0
2,Kmeans,-0.120702,1
2,Kmeans,0.563166,0
2,Kmeans,-0.113385,1
2,Kmeans,0.614583,0
2,Kmeans,-0.123887,1
2,Kmeans,0.581583,0
2,Kmeans,0.613061,0
2,Kmeans,0.386791,0
2,Kmeans,0.467469,0
2,Kmeans,0.594632,0
2,Kmeans,-0.016028,1
2,Kmeans,-0.316341,1
2,Kmeans,0.571543,0
2,Kmeans,0.380523,0
2,Kmeans,0.339155,0
2,Kmeans,0.574556,0
2,Kmeans,0.02049,1
2,Kmeans,0.6142,0
2,Kmeans,0.488977,0
2,Kmeans,0.613414,0
2,Kmeans,-0.092371,1
2,Kmeans,-0.318214,1
2,Kmeans,0.03943,1
2,Kmeans,0.602653,0
2,Kmeans,-0.209214,1
2,Kmeans,0.613992,0
2,Kmeans,0.396995,0
2,Kmeans,0.537115,0
2,Kmeans,0.454721,0
2,Kmeans,0.581058,0
2,Kmeans,0.477958,0
2,Kmeans,-0.209452,1
2,Kmeans,0.515137,0
2,Kmeans,0.58219,0
2,Kmeans,0.526788,0
2,Kmeans,0.30569,0
2,Kmeans,0.553666,0
2,Kmeans,0.508039,0
2,Kmeans,0.391735,0
2,Kmeans,-0.146028,1
2,Kmeans,-0.113721,1
2,Kmeans,-0.020522,1
2,Kmeans,0.575274,0
2,Kmeans,-0.049434,1
2,Kmeans,0.351457,0
2,Kmeans,0.583587,0
2,Kmeans,0.002202,1
2,Kmeans,0.274405,0
2,Kmeans,0.544145,0
2,Kmeans,0.003468,1
2,Kmeans,0.451926,0
2,Kmeans,0.614365,0
2,Kmeans,0.075036,1
2,Kmeans,0.081696,1
2,Kmeans,0.343861,0
2,Kmeans,0.454392,0
2,Kmeans,0.510463,0
2,Kmeans,0.613696,0
2,Kmeans,0.515557,0
2,Kmeans,0.065145,1
2,Kmeans,0.570503,0
2,Kmeans,0.426672,0
2,Kmeans,0.489197,0
2,Kmeans,0.565352,0
2,Kmeans,0.612624,0
2,Kmeans,0.610178,0
2,Kmeans,0.433481,0
2,Kmeans,0.556698,0
2,Kmeans,0.613061,0
2,Kmeans,-0.065024,1
2,Kmeans,0.556944,0
2,Kmeans,0.264246,0
2,Kmeans,0.230318,0
2,Kmeans,-0.059148,1
2,Kmeans,-0.110867,1
2,Kmeans,0.614398,0
2,Kmeans,0.612697,0
2,Kmeans,0.470532,0
2,Kmeans,0.300355,0
2,Kmeans,0.316348,0
2,Kmeans,0.048272,1
2,Kmeans,0.048314,1
2,Kmeans,0.350065,0
2,Kmeans,-0.271333,1
2,Kmeans,0.61543,0
2,Kmeans,0.605407,0
2,Kmeans,0.556492,0
2,Kmeans,0.530732,0
2,Kmeans,0.595908,0
2,Kmeans,-0.032738,1
2,Kmeans,0.594766,0
2,Kmeans,0.613039,0
2,Kmeans,-0.292847,1
2,Kmeans,0.522451,0
2,Kmeans,0.527764,0
2,Kmeans,0.529185,0
2,Kmeans,0.386316,0
2,Kmeans,0.352385,0
2,Kmeans,0.003503,1
2,Kmeans,-0.034406,1
2,Kmeans,0.613808,0
2,Kmeans,0.003791,1
2,Kmeans,0.403548,0
2,Kmeans,0.596693,0
2,Kmeans,-0.176831,1
2,Kmeans,0.363351,0
2,Kmeans,0.612624,0
2,Kmeans,-0.030123,1
2,Kmeans,0.494424,0
2,Kmeans,0.556679,0
2,Kmeans,0.396493,0
2,Kmeans,0.536757,0
2,Kmeans,0.601064,0
2,Kmeans,0.591463,0
2,Kmeans,-0.087197,1
2,Kmeans,0.493038,0
2,Kmeans,0.552889,0
2,Kmeans,-0.178835,1
2,Kmeans,0.489364,0
2,Kmeans,0.612545,0
2,Kmeans,0.595909,0
2,Kmeans,0.524243,0
2,Kmeans,-0.162877,1
2,Kmeans,0.003909,1
2,Kmeans,0.336758,0
2,Kmeans,-0.058433,1
2,Kmeans,0.59116,0
2,Kmeans,0.396713,0
2,Kmeans,0.593381,0
2,Kmeans,0.610922,0
2,Kmeans,-0.029485,1
2,Kmeans,0.614743,0
2,Kmeans,0.585398,0
2,Kmeans,0.319778,0
2,Kmeans,0.308466,0
2,Kmeans,0.475371,0
2,Kmeans,-0.124866,1
2,Kmeans,0.613403,0
2,Kmeans,-0.180439,1
2,Kmeans,0.480099,0
2,Kmeans,0.377906,0
2,Kmeans,0.55575,0
2,Kmeans,0.549023,0
2,Kmeans,-0.087197,1
2,Kmeans,0.38231,0
2,Kmeans,-0.242834,1
2,Kmeans,0.20159,0
2,Kmeans,0.02049,1
2,Kmeans,0.564959,0
2,Kmeans,0.37971,0
2,Kmeans,0.411756,0
2,Kmeans,-0.18291,1
2,Kmeans,0.513988,0
2,Kmeans,-0.018484,1
2,Kmeans,0.353668,0
2,Kmeans,-0.046888,1
2,Kmeans,0.474367,0
2,Kmeans,-0.200462,1
2,Kmeans,0.470139,0
2,Kmeans,0.576169,0
2,Kmeans,0.481995,0
2,Kmeans,-0.340507,1
2,Kmeans,0.601797,0
2,Kmeans,0.58257,0
2,Kmeans,-0.049841,1
2,Kmeans,-0.137802,1
2,Kmeans,-0.135111,1
2,Kmeans,0.369841,0
2,Kmeans,0.605897,0
2,Kmeans,0.282388,0
2,Kmeans,0.371478,0
2,Kmeans,0.495794,0
2,Kmeans,0.281513,0
2,Kmeans,0.491169,0
2,Kmeans,-0.102629,1
2,Kmeans,-0.140208,1
2,Kmeans,0.483375,0
2,Kmeans,0.548497,0
2,Kmeans,-0.173385,1
2,Kmeans,0.525039,0
2,Kmeans,0.541318,0
2,Kmeans,-0.136101,1
2,Kmeans,0.455037,0
2,Kmeans,-0.123719,1
2,Kmeans,0.350948,0
2,Kmeans,0.419011,0
2,Kmeans,0.230318,0
2,Kmeans,0.499927,0
2,Kmeans,0.271378,0
2,Kmeans,-0.189592,1
2,Kmeans,-0.003881,1
2,Kmeans,-0.14094,1
2,Kmeans,0.614082,0
2,Kmeans,0.391754,0
2,Kmeans,0.4603,0
2,Kmeans,0.612624,0
2,Kmeans,0.302275,0
2,Kmeans,0.546808,0
2,Kmeans,0.479008,0
2,Kmeans,0.331594,0
2,Kmeans,-0.095859,1
2,Kmeans,0.614054,0
2,Kmeans,0.410868,0
2,Kmeans,0.55486,0
2,Kmeans,0.330787,0
2,Kmeans,-0.108364,1
2,Kmeans,-0.039813,1
2,Kmeans,-0.177953,1
2,Kmeans,-0.117746,1
2,Kmeans,-0.048453,1
2,Kmeans,0.507005,0
2,Kmeans,0.526201,0
2,Kmeans,-0.083752,1
2,Kmeans,-0.117857,1
2,Kmeans,0.60121,0
2,Kmeans,-0.182927,1
2,Kmeans,0.612509,0
2,Kmeans,-0.159517,1
2,Kmeans,0.368984,0
2,Kmeans,-0.073257,1
2,Kmeans,-0.065807,1
2,Kmeans,-0.295916,1
2,Kmeans,-0.322926,1
2,Kmeans,0.509672,0
2,Kmeans,0.444312,0
2,Kmeans,-0.039572,1
2,Kmeans,0.35091,0
2,Kmeans,-0.141259,1
2,Kmeans,0.612767,0
2,Kmeans,0.450457,0
2,Kmeans,0.612819,0
2,Kmeans,0.455258,0
2,Kmeans,0.524112,0
2,Kmeans,-0.114856,1
2,Kmeans,-0.104399,1
2,Kmeans,-0.038425,1
2,Kmeans,0.519177,0
2,Kmeans,0.269625,0
2,Kmeans,0.390793,0
2,Kmeans,0.583633,0
2,Kmeans,-0.056113,1
2,Kmeans,0.303059,0
2,Kmeans,0.613073,0
2,Kmeans,0.541034,0
2,Kmeans,0.483377,0
2,Kmeans,0.442392,0
2,Kmeans,0.2353,0
2,Kmeans,0.607015,0
2,Kmeans,0.549697,0
2,Kmeans,0.42495,0
2,Kmeans,0.462646,0
2,Kmeans,0.047771,1
2,Kmeans,0.020506,1
2,Kmeans,0.613246,0
2,Kmeans,0.570073,0
2,Kmeans,-0.291867,1
2,Kmeans,0.487592,0
2,Kmeans,0.599034,0
2,Kmeans,0.584084,0
2,Kmeans,0.455673,0
2,Kmeans,0.503932,0
2,Kmeans,0.014385,1
2,Kmeans,0.549023,0
2,Kmeans,0.571662,0
2,Kmeans,0.544064,0
2,Kmeans,0.600682,0
2,Kmeans,-0.112999,1
2,Kmeans,0.312056,0
2,Kmeans,-0.12317,1
2,Kmeans,-0.208613,1
2,Kmeans,0.6071,0
2,Kmeans,0.382146,0
2,Kmeans,0.26283,0
2,Kmeans,0.612983,0
2,Kmeans,0.585289,0
2,Kmeans,0.408746,0
2,Kmeans,0.494495,0
2,Kmeans,0.277874,0
2,Kmeans,0.345234,0
2,Kmeans,-0.140806,1
2,Kmeans,-0.165885,1
2,Kmeans,-0.041852,1
2,Kmeans,0.593703,0
2,Kmeans,0.402015,0
2,Kmeans,0.582164,0
2,Kmeans,0.497967,0
2,Kmeans,0.520367,0
2,Kmeans,-0.308783,1
2,Kmeans,-0.191331,1
2,Kmeans,0.551144,0
2,Kmeans,-0.230312,1
2,Kmeans,0.538838,0
2,Kmeans,0.614034,0
2,Kmeans,0.02049,1
2,Kmeans,-0.031347,1
2,Kmeans,0.011524,1
2,Kmeans,0.585561,0
2,Kmeans,0.62208,0
2,Kmeans,0.39643,0
2,Kmeans,-0.08074,1
2,Kmeans,-0.110511,1
2,Kmeans,0.029017,1
2,Kmeans,0.015346,1
2,Kmeans,0.594074,0
2,Kmeans,0.61313,0
2,Kmeans,0.003007,1
2,Kmeans,0.509104,0
2,Kmeans,-0.174202,1
2,Kmeans,0.446158,0
2,Kmeans,0.594415,0
2,Kmeans,-0.004447,1
2,Kmeans,0.411191,0
2,Kmeans,0.317605,0
2,Kmeans,0.590599,0
2,Kmeans,-0.116652,1
2,Kmeans,-0.128022,1
2,Kmeans,0.45479,0
2,Kmeans,0.386124,0
2,Kmeans,0.577453,0
2,Kmeans,0.355839,0
2,Kmeans,-0.304656,1
2,Kmeans,0.582688,0
2,Kmeans,0.614282,0
2,Kmeans,0.459967,0
2,Kmeans,0.614796,0
2,Kmeans,0.582756,0
2,Kmeans,0.230318,0
2,Kmeans,0.391754,0
2,Kmeans,0.61374,0
2,Kmeans,0.501378,0
2,Kmeans,0.598272,0
2,Kmeans,-0.285077,1
2,Kmeans,0.413244,0
2,Kmeans,-0.148802,1
2,Kmeans,0.612767,0
2,Kmeans,0.537128,0
2,Kmeans,-0.25306,1
2,Kmeans,0.178445,0
2,Kmeans,0.613112,0
2,Kmeans,0.443209,0
2,Kmeans,0.337408,0
2,Kmeans,0.555591,0
2,Kmeans,0.598907,0
2,Kmeans,0.150261,0
2,Kmeans,0.382224,0
2,Kmeans,-0.136052,1
2,Kmeans,0.425644,0
2,Kmeans,-0.282885,1
2,Kmeans,-0.010001,1
2,Kmeans,0.45629,0
2,Kmeans,-0.063794,1
2,Kmeans,0.429357,0
2,Kmeans,0.614619,0
2,Kmeans,-0.142117,1
2,Kmeans,-0.016246,1
2,Kmeans,0.613652,0
2,Kmeans,0.289703,0
2,Kmeans,0.614519,0
2,Kmeans,0.551207,0
2,Kmeans,0.588713,0
2,Kmeans,-0.299014,1
2,Kmeans,-0.093203,1
2,Kmeans,0.534787,0
2,Kmeans,0.614105,0
2,Kmeans,0.571335,0
2,Kmeans,-0.071024,1
2,Kmeans,-0.291858,1
2,Kmeans,-0.07785,1
2,Kmeans,0.560433,0
2,Kmeans,-0.173219,1
2,Kmeans,-0.04257,1
2,Kmeans,0.602893,0
2,Kmeans,0.580605,0
2,Kmeans,-0.086975,1
2,Kmeans,0.541075,0
2,Kmeans,0.468852,0
2,Kmeans,0.531881,0
2,Kmeans,0.438147,0
2,Kmeans,0.613359,0
2,Kmeans,0.321537,0
2,Kmeans,0.304284,0
2,Kmeans,-0.211867,1
2,Kmeans,0.486859,0
2,Kmeans,-0.08188,1
2,Kmeans,0.447078,0
2,Kmeans,0.557405,0
2,Kmeans,-0.197869,1
2,Kmeans,-0.23773,1
2,Kmeans,0.284186,0
2,Kmeans,0.600158,0
2,Kmeans,-0.028304,1
2,Kmeans,-0.093132,1
2,Kmeans,0.340072,0
2,Kmeans,-0.12892,1
2,Kmeans,0.46076,0
2,Kmeans,-0.00993,1
2,Kmeans,0.607481,0
2,Kmeans,-0.079865,1
2,Kmeans,0.398021,0
2,Kmeans,0.413916,0
2,Kmeans,-0.097517,1
2,Kmeans,-0.021652,1
2,Kmeans,0.230318,0
2,Kmeans,0.565633,0
2,Kmeans,0.614755,0
2,Kmeans,0.313591,0
2,Kmeans,0.571414,0
2,Kmeans,0.496515,0
2,Kmeans,0.230318,0
2,Kmeans,-0.20987,1
2,Kmeans,0.539453,0
2,Kmeans,0.613359,0
2,Kmeans,0.560015,0
2,Kmeans,0.537714,0
2,Kmeans,-0.042306,1
2,Kmeans,0.297954,0
2,Kmeans,-0.176107,1
2,Kmeans,0.476081,0
2,Kmeans,0.117465,0
2,Kmeans,0.389582,0
2,Kmeans,0.495549,0
2,Kmeans,0.508692,0
2,Kmeans,0.433002,0
2,Kmeans,-0.045086,1
2,Kmeans,0.367275,0
2,Kmeans,0.613748,0
2,Kmeans,0.305771,0
2,Kmeans,-0.127354,1
2,Kmeans,0.613359,0
2,Kmeans,0.421096,0
2,Kmeans,-0.16306,1
2,Kmeans,0.614076,0
2,Kmeans,-0.070582,1
2,Kmeans,0.025404,1
2,Kmeans,0.61406,0
2,Kmeans,-0.110072,1
2,Kmeans,0.613162,0
2,Kmeans,-0.248884,1
2,Kmeans,0.611986,0
2,Kmeans,0.451045,0
2,Kmeans,0.485467,0
2,Kmeans,0.367601,0
2,Kmeans,0.612545,0
2,Kmeans,0.003525,1
2,Kmeans,0.057172,1
2,Kmeans,-0.010819,1
2,Kmeans,-0.145646,1
2,Kmeans,0.471881,0
2,Kmeans,0.491388,0
2,Kmeans,-0.26529,1
2,Kmeans,-0.036789,1
2,Kmeans,0.57455,0
2,Kmeans,0.571857,0
2,Kmeans,-0.114319,1
2,Kmeans,0.032535,1
2,Kmeans,-0.194822,1
2,Kmeans,0.600615,0
2,Kmeans,0.312877,0
2,Kmeans,-0.110789,1
2,Kmeans,-0.198874,1
2,Kmeans,-0.085724,1
2,Kmeans,-0.11495,1
2,Kmeans,-0.183597,1
2,Kmeans,0.54449,0
2,Kmeans,0.412011,0
2,Kmeans,0.445774,0
2,Kmeans,-0.332959,1
2,Kmeans,-0.205035,1
2,Kmeans,-0.025539,1
2,Kmeans,-0.106209,1
2,Kmeans,0.582035,0
2,Kmeans,0.457475,0
2,Kmeans,0.612624,0
2,Kmeans,0.48414,0
2,Kmeans,0.614672,0
2,Kmeans,0.514637,0
2,Kmeans,0.398889,0
2,Kmeans,0.471836,0
2,Kmeans,-0.066968,1
2,Kmeans,-0.14525,1
2,Kmeans,0.614676,0
2,Kmeans,-0.047783,1
2,Kmeans,-0.18347,1
2,Kmeans,0.230318,0
2,Kmeans,0.374157,0
2,Kmeans,0.430272,0
2,Kmeans,-0.331793,1
2,Kmeans,0.277397,0
2,Kmeans,0.428928,0
2,Kmeans,0.076105,1
2,Kmeans,0.512802,0
2,Kmeans,0.01651,1
2,Kmeans,0.619455,0
2,Kmeans,0.549439,0
2,Kmeans,0.57647,0
2,Kmeans,0.374157,0
2,Kmeans,0.612983,0
2,Kmeans,-0.036404,1
2,Kmeans,-0.343698,1
2,Kmeans,0.495375,0
2,Kmeans,-0.162394,1
2,Kmeans,0.002816,1
2,Kmeans,0.590233,0
2,Kmeans,0.50248,0
2,Kmeans,-0.085204,1
2,Kmeans,0.613032,0
2,Kmeans,0.003961,1
2,Kmeans,0.619431,0
2,Kmeans,-0.109193,1
2,Kmeans,0.339319,0
2,Kmeans,0.470396,0
2,Kmeans,0.55045,0
2,Kmeans,0.470303,0
2,Kmeans,0.616411,0
2,Kmeans,0.541066,0
2,Kmeans,0.439843,0
2,Kmeans,0.614214,0
2,Kmeans,0.466172,0
2,Kmeans,0.572209,0
2,Kmeans,-0.052317,1
2,Kmeans,-0.272291,1
2,Kmeans,0.532532,0
2,Kmeans,0.607687,0
2,Kmeans,0.362076,0
2,Kmeans,0.611226,0
2,Kmeans,0.614568,0
2,Kmeans,0.404457,0
2,Kmeans,-0.109509,1
2,Kmeans,0.022973,1
2,Kmeans,0.549072,0
2,Kmeans,0.407716,0
2,Kmeans,-0.325187,1
2,Kmeans,0.560672,0
2,Kmeans,-0.207995,1
2,Kmeans,0.613604,0
2,Kmeans,0.499448,0
2,Kmeans,0.537274,0
2,Kmeans,-0.137187,1
2,Kmeans,0.566942,0
2,Kmeans,0.494818,0
2,Kmeans,0.56328,0
2,Kmeans,0.424098,0
2,Kmeans,0.480073,0
2,Kmeans,0.613634,0
2,Kmeans,0.448376,0
2,Kmeans,0.558579,0
2,Kmeans,0.529298,0
2,Kmeans,-0.179743,1
2,Kmeans,0.527561,0
2,Kmeans,0.457526,0
2,Kmeans,0.178376,0
2,Kmeans,0.612624,0
2,Kmeans,-0.153535,1
2,Kmeans,0.470956,0
2,Kmeans,0.399628,0
2,Kmeans,0.399383,0
2,Kmeans,0.513917,0
2,Kmeans,0.612624,0
2,Kmeans,0.478649,0
2,Kmeans,0.608861,0
2,Kmeans,0.495392,0
2,Kmeans,-0.098229,1
2,Kmeans,0.479507,0
2,Kmeans,0.559099,0
2,Kmeans,-0.317697,1
2,Kmeans,0.52375,0
2,Kmeans,-0.316351,1
2,Kmeans,-0.147598,1
2,Kmeans,0.334819,0
2,Kmeans,0.601752,0
2,Kmeans,0.014385,1
2,Kmeans,0.065757,1
2,Kmeans,0.439774,0
2,Kmeans,0.47905,0
2,Kmeans,-0.034412,1
2,Kmeans,0.331541,0
2,Kmeans,-0.045019,1
2,Kmeans,0.492027,0
2,Kmeans,0.50502,0
2,Kmeans,0.242207,0
2,Kmeans,0.600055,0
2,Kmeans,0.521802,0
2,Kmeans,0.593836,0
2,Kmeans,-0.025173,1
2,Kmeans,0.610598,0
2,Kmeans,0.531963,0
2,Kmeans,-0.266288,1
2,Kmeans,-0.139929,1
2,Kmeans,0.474711,0
2,Kmeans,-0.232286,1
2,Kmeans,-0.298381,1
2,Kmeans,0.475431,0
2,Kmeans,0.106583,0
2,Kmeans,0.568502,0
2,Kmeans,-0.1441,1
2,Kmeans,0.53829,0
2,Kmeans,0.612624,0
2,Kmeans,0.230318,0
2,Kmeans,-0.23578,1
2,Kmeans,0.541367,0
2,Kmeans,0.613093,0
2,Kmeans,-0.254675,1
2,Kmeans,0.563872,0
2,Kmeans,-0.074382,1
2,Kmeans,-0.17612,1
2,Kmeans,0.525422,0
2,Kmeans,0.330503,0
2,Kmeans,0.582813,0
2,Kmeans,0.4516,0
2,Kmeans,0.511237,0
