k,type,score,label
2,Kmeans,0.217563,0
2,Kmeans,0.310634,1
2,Kmeans,0.129132,0
2,Kmeans,0.014866,0
2,Kmeans,0.161371,0
2,Kmeans,0.091694,1
2,Kmeans,0.265378,1
2,Kmeans,0.071451,0
2,Kmeans,0.228331,0
2,Kmeans,0.051694,0
2,Kmeans,0.06332,0
2,Kmeans,0.111338,0
2,Kmeans,0.025778,0
2,Kmeans,0.408404,1
2,Kmeans,0.395156,1
2,Kmeans,0.004961,0
2,Kmeans,0.051604,0
2,Kmeans,0.206874,1
2,Kmeans,0.022316,0
2,Kmeans,0.060539,0
2,Kmeans,0.377536,1
2,Kmeans,-0.003333,0
2,Kmeans,0.045315,0
2,Kmeans,0.420055,1
2,Kmeans,0.326979,1
2,Kmeans,0.11277,0
2,Kmeans,0.06473,0
2,Kmeans,-0.005371,0
2,Kmeans,0.12758,0
2,Kmeans,-0.028194,0
2,Kmeans,0.048942,0
2,Kmeans,0.413665,1
2,Kmeans,0.116097,0
2,Kmeans,-0.156012,0
2,Kmeans,0.167885,1
2,Kmeans,0.142091,0
2,Kmeans,-0.002055,0
2,Kmeans,0.204526,0
2,Kmeans,0.356145,1
2,Kmeans,0.070588,0
2,Kmeans,0.308076,1
2,Kmeans,0.316496,1
2,Kmeans,-0.01327,0
2,Kmeans,0.113723,0
2,Kmeans,0.031702,0
2,Kmeans,0.136986,0
2,Kmeans,-0.003404,0
2,Kmeans,0.122966,0
2,Kmeans,0.158231,0
2,Kmeans,0.148093,0
2,Kmeans,-0.002796,0
2,Kmeans,0.112804,0
2,Kmeans,0.131704,0
2,Kmeans,-0.064212,0
2,Kmeans,0.130897,0
2,Kmeans,0.401933,1
2,Kmeans,0.23701,1
2,Kmeans,0.421621,1
2,Kmeans,0.229337,1
2,Kmeans,-0.001518,0
2,Kmeans,0.331316,1
2,Kmeans,0.114802,0
2,Kmeans,0.234656,1
2,Kmeans,0.245202,1
2,Kmeans,0.167576,0
2,Kmeans,0.418376,1
2,Kmeans,0.215608,1
2,Kmeans,0.032467,0
2,Kmeans,0.081266,0
2,Kmeans,-0.069708,0
2,Kmeans,0.110241,0
2,Kmeans,0.060817,0
2,Kmeans,0.117851,0
2,Kmeans,0.023923,0
2,Kmeans,0.074066,0
2,Kmeans,0.011678,0
2,Kmeans,0.091133,0
2,Kmeans,0.074163,0
2,Kmeans,0.109859,0
2,Kmeans,0.117007,0
2,Kmeans,0.115901,0
2,Kmeans,0.404163,1
2,Kmeans,0.086143,0
2,Kmeans,0.097269,0
2,Kmeans,0.315984,1
2,Kmeans,0.024746,0
2,Kmeans,0.394131,1
2,Kmeans,0.10457,0
2,Kmeans,0.125683,0
2,Kmeans,0.079604,0
2,Kmeans,-0.028518,0
2,Kmeans,0.076754,0
2,Kmeans,0.120505,1
2,Kmeans,-0.063736,0
2,Kmeans,0.427563,1
2,Kmeans,0.041319,0
2,Kmeans,0.001141,0
2,Kmeans,0.09134,0
2,Kmeans,0.084367,0
2,Kmeans,-0.052613,0
2,Kmeans,0.078842,0
2,Kmeans,0.047321,0
2,Kmeans,0.097554,0
2,Kmeans,0.031545,0
2,Kmeans,0.27164,1
2,Kmeans,0.042479,0
2,Kmeans,0.188866,1
2,Kmeans,0.344305,1
2,Kmeans,0.049272,0
2,Kmeans,0.19057,0
2,Kmeans,0.17761,0
2,Kmeans,0.021573,0
2,Kmeans,0.37047,1
2,Kmeans,0.119209,0
2,Kmeans,0.009331,0
2,Kmeans,0.147816,0
2,Kmeans,0.29397,1
2,Kmeans,0.1098,0
2,Kmeans,0.149902,0
2,Kmeans,0.059039,0
2,Kmeans,0.006409,0
2,Kmeans,0.395096,1
2,Kmeans,0.109686,0
2,Kmeans,0.173413,0
2,Kmeans,0.369886,1
2,Kmeans,-0.002404,0
2,Kmeans,-0.02027,0
2,Kmeans,0.336673,1
2,Kmeans,0.012975,0
2,Kmeans,0.357794,1
2,Kmeans,-5e-05,0
2,Kmeans,0.204,1
2,Kmeans,0.254628,1
2,Kmeans,0.088787,0
2,Kmeans,0.16104,0
2,Kmeans,0.390778,1
2,Kmeans,0.090259,0
2,Kmeans,0.051451,0
2,Kmeans,0.338179,1
2,Kmeans,0.104799,0
2,Kmeans,-0.05566,0
2,Kmeans,0.07831,0
2,Kmeans,0.091999,0
2,Kmeans,0.119766,0
2,Kmeans,0.101477,0
2,Kmeans,0.137714,0
2,Kmeans,0.053448,0
2,Kmeans,0.042346,0
2,Kmeans,0.380768,1
2,Kmeans,0.313021,1
2,Kmeans,0.059499,0
2,Kmeans,0.103164,1
2,Kmeans,0.291084,1
2,Kmeans,0.304164,1
2,Kmeans,0.140636,0
2,Kmeans,0.282287,1
2,Kmeans,0.065882,0
2,Kmeans,0.089475,0
2,Kmeans,0.224901,1
2,Kmeans,-0.054475,0
2,Kmeans,0.066855,0
2,Kmeans,0.422179,1
2,Kmeans,0.385631,1
2,Kmeans,0.101844,0
2,Kmeans,0.124276,0
2,Kmeans,0.102524,0
2,Kmeans,0.082409,0
2,Kmeans,0.27338,1
2,Kmeans,0.084052,0
2,Kmeans,0.116983,0
2,Kmeans,0.3249,1
2,Kmeans,-0.056963,0
2,Kmeans,0.088752,0
2,Kmeans,0.407923,1
2,Kmeans,-0.075401,0
2,Kmeans,0.01241,0
2,Kmeans,0.116872,0
2,Kmeans,-0.010724,0
2,Kmeans,0.090252,0
2,Kmeans,0.123395,0
2,Kmeans,0.104004,0
2,Kmeans,0.077109,0
2,Kmeans,0.085721,0
2,Kmeans,0.097062,0
2,Kmeans,0.157248,0
2,Kmeans,0.147555,0
2,Kmeans,0.290767,1
2,Kmeans,0.43862,1
2,Kmeans,0.108246,0
2,Kmeans,0.267658,1
2,Kmeans,0.315921,1
2,Kmeans,-0.054755,0
2,Kmeans,0.094298,0
2,Kmeans,0.171858,1
2,Kmeans,0.226546,1
2,Kmeans,0.166054,0
2,Kmeans,0.133777,0
2,Kmeans,0.377544,1
2,Kmeans,0.094232,0
2,Kmeans,0.022781,0
2,Kmeans,0.399423,1
2,Kmeans,-0.065868,0
2,Kmeans,0.071603,0
2,Kmeans,0.069503,0
2,Kmeans,0.37021,1
2,Kmeans,0.040629,0
2,Kmeans,0.091092,0
2,Kmeans,0.027711,0
2,Kmeans,0.3121,1
2,Kmeans,0.154379,0
2,Kmeans,0.059715,0
2,Kmeans,0.293794,1
2,Kmeans,0.145765,0
2,Kmeans,-0.046556,0
2,Kmeans,0.110649,0
2,Kmeans,0.023713,0
2,Kmeans,0.117706,1
2,Kmeans,-0.041832,0
2,Kmeans,0.283797,1
2,Kmeans,0.062634,0
2,Kmeans,0.095105,0
2,Kmeans,0.138086,0
2,Kmeans,0.308514,1
2,Kmeans,0.125285,0
2,Kmeans,-0.092635,0
2,Kmeans,0.09565,0
2,Kmeans,0.12756,0
2,Kmeans,0.102726,0
2,Kmeans,0.137258,0
2,Kmeans,-0.050835,0
2,Kmeans,0.050936,0
2,Kmeans,0.031496,0
2,Kmeans,0.28741,1
2,Kmeans,0.126522,0
2,Kmeans,0.329622,1
2,Kmeans,0.382446,1
2,Kmeans,0.283695,1
2,Kmeans,0.366991,1
2,Kmeans,0.133192,0
2,Kmeans,0.196789,0
2,Kmeans,0.117186,0
2,Kmeans,0.032505,0
2,Kmeans,0.368464,1
2,Kmeans,0.3685,1
2,Kmeans,0.117779,0
2,Kmeans,0.087827,1
2,Kmeans,0.076552,0
2,Kmeans,-0.077795,0
2,Kmeans,0.107199,0
2,Kmeans,0.12515,0
2,Kmeans,0.338076,1
2,Kmeans,0.055562,0
2,Kmeans,0.029022,0
2,Kmeans,0.126106,0
2,Kmeans,0.35442,1
2,Kmeans,0.057424,0
2,Kmeans,0.374305,1
2,Kmeans,0.02928,0
2,Kmeans,-0.074697,0
2,Kmeans,-0.00522,0
2,Kmeans,0.109116,0
2,Kmeans,0.039918,0
2,Kmeans,0.069216,0
2,Kmeans,0.242771,1
2,Kmeans,-0.037929,0
2,Kmeans,0.169491,0
2,Kmeans,0.005421,0
2,Kmeans,0.020139,0
2,Kmeans,0.095529,0
2,Kmeans,0.233959,1
2,Kmeans,0.283727,1
2,Kmeans,0.076403,0
2,Kmeans,0.123503,0
2,Kmeans,-0.075903,0
2,Kmeans,0.043519,0
2,Kmeans,0.036316,0
2,Kmeans,0.298789,1
2,Kmeans,0.03527,0
2,Kmeans,0.298156,1
2,Kmeans,0.283186,1
2,Kmeans,0.147509,0
2,Kmeans,0.425115,1
2,Kmeans,0.294173,1
2,Kmeans,0.367678,1
2,Kmeans,0.107558,0
2,Kmeans,0.111276,0
2,Kmeans,0.115977,0
2,Kmeans,0.244636,1
2,Kmeans,0.103817,0
2,Kmeans,0.280433,1
2,Kmeans,0.087783,0
2,Kmeans,0.143407,1
2,Kmeans,0.092824,0
2,Kmeans,0.052485,0
2,Kmeans,0.148739,0
2,Kmeans,-0.041258,0
2,Kmeans,0.185677,1
2,Kmeans,0.361848,1
2,Kmeans,0.103643,0
2,Kmeans,0.377677,1
2,Kmeans,0.333971,1
2,Kmeans,-0.037063,0
2,Kmeans,0.379162,1
2,Kmeans,0.124436,0
2,Kmeans,0.130854,0
2,Kmeans,-0.00442,0
2,Kmeans,0.417245,1
2,Kmeans,0.060457,0
2,Kmeans,0.099767,1
2,Kmeans,0.359218,1
2,Kmeans,0.266759,1
2,Kmeans,0.434638,1
2,Kmeans,0.133039,0
2,Kmeans,0.048719,0
2,Kmeans,0.428143,1
2,Kmeans,0.038591,0
2,Kmeans,0.122846,0
2,Kmeans,0.123952,0
2,Kmeans,0.323319,1
2,Kmeans,0.031462,0
2,Kmeans,0.065694,0
2,Kmeans,0.121325,0
2,Kmeans,0.155433,0
2,Kmeans,0.013901,0
2,Kmeans,0.20761,0
2,Kmeans,0.023037,0
2,Kmeans,0.108348,0
2,Kmeans,0.102029,0
2,Kmeans,0.08186,1
2,Kmeans,0.095282,1
2,Kmeans,0.040839,0
2,Kmeans,0.171153,0
2,Kmeans,0.031469,0
2,Kmeans,0.274151,1
2,Kmeans,0.261954,1
2,Kmeans,0.057436,0
2,Kmeans,0.084003,0
2,Kmeans,0.394736,1
2,Kmeans,0.407817,1
2,Kmeans,0.013468,0
2,Kmeans,0.089712,0
2,Kmeans,0.070974,0
2,Kmeans,0.348091,1
2,Kmeans,0.049818,0
2,Kmeans,0.339135,1
2,Kmeans,0.168483,0
2,Kmeans,0.114144,0
2,Kmeans,-0.027413,0
2,Kmeans,0.186436,0
2,Kmeans,0.134412,0
2,Kmeans,0.142285,1
2,Kmeans,0.276372,1
2,Kmeans,0.394946,1
2,Kmeans,-0.005718,0
2,Kmeans,0.217123,0
2,Kmeans,0.250068,1
2,Kmeans,0.080628,0
2,Kmeans,0.011997,0
2,Kmeans,0.105223,0
2,Kmeans,0.358072,1
2,Kmeans,0.06341,0
2,Kmeans,0.147759,0
2,Kmeans,0.047389,0
2,Kmeans,0.180447,0
2,Kmeans,0.311552,1
2,Kmeans,0.086078,0
2,Kmeans,0.390864,1
2,Kmeans,0.093752,1
2,Kmeans,0.40059,1
2,Kmeans,0.43111,1
2,Kmeans,0.154991,0
2,Kmeans,0.054665,0
2,Kmeans,0.140459,0
2,Kmeans,0.064643,0
2,Kmeans,0.287081,1
2,Kmeans,0.218813,0
2,Kmeans,0.114341,0
2,Kmeans,0.122985,0
2,Kmeans,0.226741,1
2,Kmeans,0.054467,0
2,Kmeans,0.040362,0
2,Kmeans,0.344875,1
2,Kmeans,0.298562,1
2,Kmeans,0.155823,0
2,Kmeans,0.109383,0
2,Kmeans,0.024434,0
2,Kmeans,0.082176,0
2,Kmeans,0.050706,0
2,Kmeans,0.03133,0
2,Kmeans,0.043092,0
2,Kmeans,0.2238,1
2,Kmeans,0.119766,0
2,Kmeans,0.110233,1
2,Kmeans,0.298297,1
2,Kmeans,0.064282,0
2,Kmeans,-0.070795,0
2,Kmeans,0.130131,1
2,Kmeans,0.136823,0
2,Kmeans,0.208634,1
2,Kmeans,0.397523,1
2,Kmeans,0.101752,0
2,Kmeans,0.186173,0
2,Kmeans,0.079522,1
2,Kmeans,0.134792,1
2,Kmeans,0.099869,0
2,Kmeans,0.075614,0
2,Kmeans,0.081674,0
2,Kmeans,0.387005,1
2,Kmeans,-0.048352,0
2,Kmeans,0.114281,0
2,Kmeans,0.056272,0
2,Kmeans,0.051713,0
2,Kmeans,0.091543,0
2,Kmeans,0.123016,0
2,Kmeans,0.29998,1
2,Kmeans,0.111521,0
2,Kmeans,0.016945,0
2,Kmeans,0.20403,0
2,Kmeans,0.12065,0
2,Kmeans,0.027346,0
2,Kmeans,0.087428,0
2,Kmeans,0.048982,0
2,Kmeans,0.045491,0
2,Kmeans,0.158676,0
2,Kmeans,0.42664,1
2,Kmeans,-0.062375,0
2,Kmeans,0.095897,0
2,Kmeans,0.123754,0
2,Kmeans,0.382066,1
2,Kmeans,0.269017,1
2,Kmeans,0.081752,0
2,Kmeans,0.40986,1
2,Kmeans,0.143337,0
2,Kmeans,0.287333,1
2,Kmeans,0.070118,0
2,Kmeans,0.153741,0
2,Kmeans,0.221312,1
2,Kmeans,0.320348,1
2,Kmeans,0.412361,1
2,Kmeans,0.161828,0
2,Kmeans,0.401039,1
2,Kmeans,0.09753,0
2,Kmeans,0.087748,0
2,Kmeans,0.118298,0
2,Kmeans,0.069581,0
2,Kmeans,0.128811,0
2,Kmeans,0.150755,0
2,Kmeans,0.072577,0
2,Kmeans,0.199256,0
2,Kmeans,0.078687,0
2,Kmeans,0.070503,0
2,Kmeans,0.347045,1
2,Kmeans,0.311038,1
2,Kmeans,0.029421,0
2,Kmeans,0.201516,0
2,Kmeans,0.087742,0
2,Kmeans,0.123077,0
2,Kmeans,0.281077,1
2,Kmeans,0.071537,0
2,Kmeans,0.336871,1
2,Kmeans,0.063031,0
2,Kmeans,0.138147,0
2,Kmeans,0.248488,1
2,Kmeans,0.424722,1
2,Kmeans,0.131896,0
2,Kmeans,0.122454,0
2,Kmeans,0.133115,0
2,Kmeans,0.046262,0
2,Kmeans,-0.021711,0
2,Kmeans,0.066239,0
2,Kmeans,0.200739,1
2,Kmeans,0.03984,0
2,Kmeans,0.135122,0
2,Kmeans,0.176197,0
2,Kmeans,0.206195,0
2,Kmeans,0.142163,0
2,Kmeans,0.428744,1
2,Kmeans,0.342954,1
2,Kmeans,0.071977,0
2,Kmeans,0.116151,0
2,Kmeans,0.11779,0
2,Kmeans,0.093963,0
2,Kmeans,0.112649,0
2,Kmeans,0.352047,1
2,Kmeans,0.316989,1
2,Kmeans,0.090687,0
2,Kmeans,0.059069,0
2,Kmeans,0.295872,1
2,Kmeans,0.2386,1
2,Kmeans,-0.013374,0
2,Kmeans,0.095462,0
2,Kmeans,0.403562,1
2,Kmeans,0.248052,1
2,Kmeans,0.347377,1
2,Kmeans,0.117329,0
2,Kmeans,0.115818,0
2,Kmeans,0.171659,0
2,Kmeans,0.287115,1
2,Kmeans,0.124073,0
2,Kmeans,0.072656,0
2,Kmeans,0.400139,1
2,Kmeans,0.092001,0
2,Kmeans,0.103216,0
2,Kmeans,0.245632,1
2,Kmeans,0.311142,1
2,Kmeans,0.343093,1
2,Kmeans,0.065162,0
2,Kmeans,0.137676,0
2,Kmeans,0.086486,0
2,Kmeans,0.054028,0
2,Kmeans,0.095853,0
2,Kmeans,0.133077,0
2,Kmeans,0.085337,0
2,Kmeans,0.321384,1
2,Kmeans,0.119566,1
2,Kmeans,-0.025618,0
2,Kmeans,0.164745,0
2,Kmeans,0.116923,0
2,Kmeans,0.091589,0
2,Kmeans,0.389733,1
2,Kmeans,0.366976,1
2,Kmeans,0.106756,0
2,Kmeans,0.376067,1
2,Kmeans,0.133032,0
2,Kmeans,0.126485,0
2,Kmeans,0.13683,0
2,Kmeans,0.279337,1
2,Kmeans,0.070984,0
2,Kmeans,0.055781,0
2,Kmeans,0.034528,0
2,Kmeans,-0.010355,0
2,Kmeans,0.060422,0
2,Kmeans,0.168859,0
2,Kmeans,0.308002,1
2,Kmeans,0.118692,0
2,Kmeans,0.058302,0
2,Kmeans,0.332099,1
2,Kmeans,0.085169,0
2,Kmeans,0.289643,1
2,Kmeans,0.348801,1
2,Kmeans,0.108824,0
2,Kmeans,0.09163,0
2,Kmeans,0.338341,1
2,Kmeans,-0.026636,0
2,Kmeans,0.15268,0
2,Kmeans,0.049747,0
2,Kmeans,0.109052,0
2,Kmeans,0.402313,1
2,Kmeans,0.113155,0
2,Kmeans,0.311705,1
2,Kmeans,0.149453,0
2,Kmeans,0.364989,1
2,Kmeans,0.03804,0
2,Kmeans,0.109573,0
2,Kmeans,0.059998,0
2,Kmeans,0.411865,1
2,Kmeans,0.110479,0
2,Kmeans,0.066083,0
2,Kmeans,0.280281,1
2,Kmeans,0.412394,1
2,Kmeans,0.043173,0
2,Kmeans,0.408153,1
2,Kmeans,-0.057022,0
2,Kmeans,0.132008,0
2,Kmeans,0.394134,1
2,Kmeans,0.366956,1
2,Kmeans,0.24807,1
2,Kmeans,0.226849,1
2,Kmeans,-0.011735,0
2,Kmeans,0.379762,1
2,Kmeans,0.299452,1
2,Kmeans,0.387431,1
2,Kmeans,0.13926,0
2,Kmeans,0.021737,0
2,Kmeans,0.093333,0
2,Kmeans,0.127647,0
2,Kmeans,0.142302,0
2,Kmeans,-0.069471,0
2,Kmeans,0.180501,0
2,Kmeans,0.040262,0
2,Kmeans,-0.086769,0
2,Kmeans,0.060936,1
2,Kmeans,0.179914,0
2,Kmeans,0.042409,0
2,Kmeans,0.117335,0
2,Kmeans,0.0294,0
2,Kmeans,-0.064516,0
2,Kmeans,0.062346,0
2,Kmeans,0.127865,0
2,Kmeans,0.105323,0
2,Kmeans,0.275365,1
2,Kmeans,0.381239,1
2,Kmeans,0.315656,1
2,Kmeans,0.294202,1
2,Kmeans,0.140789,0
2,Kmeans,0.162846,0
2,Kmeans,0.059992,0
2,Kmeans,0.099275,0
2,Kmeans,0.369953,1
2,Kmeans,0.077479,0
2,Kmeans,0.149722,0
2,Kmeans,0.361244,1
2,Kmeans,0.069395,0
2,Kmeans,0.296999,1
2,Kmeans,-0.034142,0
2,Kmeans,0.196763,0
2,Kmeans,0.112159,0
2,Kmeans,0.122175,0
2,Kmeans,0.346448,1
2,Kmeans,0.238464,1
2,Kmeans,0.025788,0
2,Kmeans,0.017568,0
2,Kmeans,0.103965,0
2,Kmeans,0.099382,0
2,Kmeans,0.155752,0
2,Kmeans,0.09158,0
2,Kmeans,0.138425,0
2,Kmeans,0.279542,1
2,Kmeans,0.083983,0
2,Kmeans,0.055621,0
2,Kmeans,0.174294,0
2,Kmeans,0.393142,1
2,Kmeans,0.065873,0
2,Kmeans,0.000317,0
2,Kmeans,0.114615,0
2,Kmeans,0.091314,0
2,Kmeans,0.088582,0
2,Kmeans,0.2609,1
2,Kmeans,0.25363,1
2,Kmeans,0.192567,0
2,Kmeans,0.097016,0
2,Kmeans,0.129086,1
2,Kmeans,0.30424,1
2,Kmeans,0.064739,1
2,Kmeans,0.10645,1
2,Kmeans,0.366575,1
2,Kmeans,0.133701,0
2,Kmeans,0.078299,0
2,Kmeans,0.123713,0
2,Kmeans,0.055217,0
2,Kmeans,0.412497,1
2,Kmeans,0.142254,0
2,Kmeans,0.071378,0
2,Kmeans,-0.033981,0
2,Kmeans,0.129196,0
2,Kmeans,0.123353,0
2,Kmeans,0.176465,0
2,Kmeans,0.373763,1
2,Kmeans,0.107241,0
2,Kmeans,0.113171,0
2,Kmeans,-0.003244,0
2,Kmeans,0.072737,0
2,Kmeans,0.124837,1
2,Kmeans,-0.024116,0
2,Kmeans,0.139869,0
2,Kmeans,0.079346,0
2,Kmeans,0.090494,0
2,Kmeans,0.033886,0
2,Kmeans,0.367911,1
2,Kmeans,0.152918,0
2,Kmeans,0.31118,1
2,Kmeans,0.060016,0
2,Kmeans,0.039765,0
2,Kmeans,0.034128,0
2,Kmeans,0.318618,1
2,Kmeans,0.036006,0
2,Kmeans,0.093825,0
2,Kmeans,0.124409,0
2,Kmeans,0.113678,0
2,Kmeans,0.090858,0
2,Kmeans,0.060362,0
2,Kmeans,-0.026504,0
2,Kmeans,0.128229,0
2,Kmeans,0.248894,1
2,Kmeans,0.14355,0
2,Kmeans,0.122988,0
2,Kmeans,0.113981,0
2,Kmeans,0.057123,0
2,Kmeans,-0.006527,0
2,Kmeans,0.329574,1
2,Kmeans,0.341338,1
2,Kmeans,0.312065,1
2,Kmeans,-0.037913,0
2,Kmeans,0.13018,0
2,Kmeans,0.024663,0
2,Kmeans,0.04667,0
2,Kmeans,0.387446,1
2,Kmeans,0.079136,0
2,Kmeans,0.369643,1
2,Kmeans,0.094011,0
2,Kmeans,0.315846,1
2,Kmeans,0.135348,0
2,Kmeans,0.3187,1
2,Kmeans,0.005459,0
2,Kmeans,0.096701,0
2,Kmeans,0.261802,1
2,Kmeans,0.103344,0
2,Kmeans,0.116897,0
2,Kmeans,0.168467,0
2,Kmeans,0.048969,0
2,Kmeans,0.208024,0
2,Kmeans,0.356601,1
2,Kmeans,0.152135,0
2,Kmeans,0.104411,0
2,Kmeans,0.08897,0
2,Kmeans,0.112611,0
2,Kmeans,0.340661,1
2,Kmeans,0.011416,0
2,Kmeans,0.005851,0
2,Kmeans,0.122173,0
2,Kmeans,0.121826,0
2,Kmeans,0.068277,0
2,Kmeans,0.126885,1
2,Kmeans,0.300425,1
2,Kmeans,0.408872,1
2,Kmeans,-0.010045,0
2,Kmeans,0.121036,1
2,Kmeans,0.108318,0
2,Kmeans,0.004747,0
