k,type,score,label
2,Kmeans,0.722797,0
2,Kmeans,0.716934,0
2,Kmeans,0.745778,0
2,Kmeans,0.672385,0
2,Kmeans,0.548376,0
2,Kmeans,0.619929,0
2,Kmeans,0.741152,0
2,Kmeans,0.739391,0
2,Kmeans,0.675235,0
2,Kmeans,0.616137,0
2,Kmeans,0.729168,0
2,Kmeans,0.754323,0
2,Kmeans,0.698426,0
2,Kmeans,0.558998,0
2,Kmeans,0.436703,0
2,Kmeans,0.748296,0
2,Kmeans,0.726724,0
2,Kmeans,0.733143,0
2,Kmeans,0.361238,0
2,Kmeans,0.72641,0
2,Kmeans,0.60347,0
2,Kmeans,0.558899,0
2,Kmeans,0.668682,0
2,Kmeans,0.639977,0
2,Kmeans,0.736713,0
2,Kmeans,0.751796,0
2,Kmeans,0.71998,0
2,Kmeans,0.752406,0
2,Kmeans,0.577647,0
2,Kmeans,0.620308,0
2,Kmeans,0.335471,0
2,Kmeans,0.671995,0
2,Kmeans,0.737049,0
2,Kmeans,0.490079,0
2,Kmeans,0.643619,0
2,Kmeans,0.551136,0
2,Kmeans,0.698769,0
2,Kmeans,0.657201,0
2,Kmeans,0.612307,0
2,Kmeans,0.738475,0
2,Kmeans,0.678127,0
2,Kmeans,0.634864,0
2,Kmeans,0.730686,0
2,Kmeans,0.591767,0
2,Kmeans,0.588782,0
2,Kmeans,0.607655,0
2,Kmeans,0.738708,0
2,Kmeans,0.622051,0
2,Kmeans,0.495446,0
2,Kmeans,0.587481,0
2,Kmeans,0.731641,0
2,Kmeans,0.691382,0
2,Kmeans,0.673012,0
2,Kmeans,0.723903,0
2,Kmeans,0.567137,0
2,Kmeans,0.752924,0
2,Kmeans,0.738343,0
2,Kmeans,0.701942,0
2,Kmeans,0.476936,0
2,Kmeans,0.732985,0
2,Kmeans,0.723386,0
2,Kmeans,0.658399,0
2,Kmeans,0.728102,0
2,Kmeans,0.67261,0
2,Kmeans,0.7334,0
2,Kmeans,0.712344,0
2,Kmeans,0.460311,0
2,Kmeans,0.727562,0
2,Kmeans,0.74184,0
2,Kmeans,0.623794,0
2,Kmeans,0.717377,0
2,Kmeans,0.534198,0
2,Kmeans,0.569949,0
2,Kmeans,0.754976,0
2,Kmeans,0.72525,0
2,Kmeans,0.567818,0
2,Kmeans,0.750619,0
2,Kmeans,0.723988,0
2,Kmeans,0.695373,0
2,Kmeans,0.757406,0
2,Kmeans,0.610367,0
2,Kmeans,0.757113,0
2,Kmeans,0.680002,0
2,Kmeans,0.745043,0
2,Kmeans,0.67054,0
2,Kmeans,0.714773,0
2,Kmeans,0.740765,0
2,Kmeans,0.531101,0
2,Kmeans,0.720364,0
2,Kmeans,0.476936,0
2,Kmeans,0.613322,0
2,Kmeans,0.426944,0
2,Kmeans,0.783066,1
2,Kmeans,0.675235,0
2,Kmeans,0.593929,0
2,Kmeans,0.659642,0
2,Kmeans,0.684297,0
2,Kmeans,0.701682,0
2,Kmeans,0.750652,0
2,Kmeans,0.705767,0
2,Kmeans,0.568894,0
2,Kmeans,0.644113,0
2,Kmeans,0.699866,0
2,Kmeans,0.717436,0
2,Kmeans,0.69727,0
2,Kmeans,0.750294,0
2,Kmeans,0.629703,0
2,Kmeans,0.740876,0
2,Kmeans,0.693409,0
2,Kmeans,0.742539,0
2,Kmeans,0.511446,0
2,Kmeans,0.74378,0
2,Kmeans,0.734141,0
2,Kmeans,0.705048,0
2,Kmeans,0.493943,0
2,Kmeans,0.613322,0
2,Kmeans,0.73331,0
2,Kmeans,0.744129,0
2,Kmeans,0.096099,0
2,Kmeans,0.742424,0
2,Kmeans,0.678309,0
2,Kmeans,0.651,0
2,Kmeans,0.692733,0
2,Kmeans,0.747569,0
2,Kmeans,0.646088,0
2,Kmeans,0.707965,0
2,Kmeans,0.667488,0
2,Kmeans,0.729404,0
2,Kmeans,0.735112,0
2,Kmeans,0.502235,0
2,Kmeans,0.672744,0
2,Kmeans,0.506725,0
2,Kmeans,0.721201,0
2,Kmeans,0.738013,0
2,Kmeans,0.677027,0
2,Kmeans,0.733165,0
2,Kmeans,0.687183,0
2,Kmeans,0.182358,0
2,Kmeans,0.575997,0
2,Kmeans,0.682037,0
2,Kmeans,0.476553,0
2,Kmeans,0.713039,0
2,Kmeans,0.712442,0
2,Kmeans,0.663608,0
2,Kmeans,0.703503,0
2,Kmeans,0.50671,0
2,Kmeans,0.666035,0
2,Kmeans,0.696079,0
2,Kmeans,0.682171,0
2,Kmeans,0.726227,0
2,Kmeans,0.654321,0
2,Kmeans,0.744513,0
2,Kmeans,0.685739,0
2,Kmeans,0.737103,0
2,Kmeans,0.743562,0
2,Kmeans,0.708454,0
2,Kmeans,0.730093,0
2,Kmeans,0.718356,0
2,Kmeans,0.748395,0
2,Kmeans,0.73828,0
2,Kmeans,0.704242,0
2,Kmeans,0.748686,0
2,Kmeans,0.713175,0
2,Kmeans,0.704872,0
2,Kmeans,0.613322,0
2,Kmeans,0.675705,0
2,Kmeans,0.696659,0
2,Kmeans,0.447928,0
2,Kmeans,0.612609,0
2,Kmeans,0.727626,0
2,Kmeans,0.735245,0
2,Kmeans,0.467693,0
2,Kmeans,0.715038,0
2,Kmeans,0.750658,0
2,Kmeans,0.729131,0
2,Kmeans,0.576194,0
2,Kmeans,0.736407,0
2,Kmeans,0.612276,0
2,Kmeans,0.66837,0
2,Kmeans,0.630903,0
2,Kmeans,0.700765,0
2,Kmeans,0.613322,0
2,Kmeans,0.568894,0
2,Kmeans,0.722458,0
2,Kmeans,0.711348,0
2,Kmeans,0.744293,0
2,Kmeans,0.730045,0
2,Kmeans,0.681555,0
2,Kmeans,0.50657,0
2,Kmeans,0.740072,0
2,Kmeans,0.741473,0
2,Kmeans,0.675469,0
2,Kmeans,0.735175,0
2,Kmeans,0.699127,0
2,Kmeans,0.661575,0
2,Kmeans,0.683681,0
2,Kmeans,0.228983,0
2,Kmeans,0.718413,0
2,Kmeans,0.726554,0
2,Kmeans,0.625481,0
2,Kmeans,0.722088,0
2,Kmeans,0.702279,0
2,Kmeans,0.729117,0
2,Kmeans,0.710326,0
2,Kmeans,0.655356,0
2,Kmeans,0.701169,0
2,Kmeans,0.693674,0
2,Kmeans,0.682187,0
2,Kmeans,0.698126,0
2,Kmeans,0.224269,0
2,Kmeans,0.747768,0
2,Kmeans,0.690992,0
2,Kmeans,0.744694,0
2,Kmeans,0.829205,1
2,Kmeans,0.723495,0
2,Kmeans,0.583449,0
2,Kmeans,0.664315,0
2,Kmeans,0.728162,0
2,Kmeans,0.721886,0
2,Kmeans,0.74375,0
2,Kmeans,0.755196,0
2,Kmeans,0.657301,0
2,Kmeans,0.737137,0
2,Kmeans,0.676152,0
2,Kmeans,0.691357,0
2,Kmeans,0.75036,0
2,Kmeans,0.739718,0
2,Kmeans,0.734527,0
2,Kmeans,0.639977,0
2,Kmeans,0.711555,0
2,Kmeans,0.748484,0
2,Kmeans,0.716093,0
2,Kmeans,0.744678,0
2,Kmeans,0.749417,0
2,Kmeans,0.601969,0
2,Kmeans,0.742399,0
2,Kmeans,0.62758,0
2,Kmeans,0.567461,0
2,Kmeans,0.569684,0
2,Kmeans,0.558479,0
2,Kmeans,0.750321,0
2,Kmeans,0.75525,0
2,Kmeans,0.736708,0
2,Kmeans,0.733537,0
2,Kmeans,0.652463,0
2,Kmeans,0.704573,0
2,Kmeans,0.737584,0
2,Kmeans,0.746656,0
2,Kmeans,0.750523,0
2,Kmeans,0.602064,0
2,Kmeans,0.701316,0
2,Kmeans,0.705423,0
2,Kmeans,0.740154,0
2,Kmeans,0.730391,0
2,Kmeans,0.719868,0
2,Kmeans,0.65992,0
2,Kmeans,0.708924,0
2,Kmeans,0.689887,0
2,Kmeans,0.721908,0
2,Kmeans,0.717462,0
2,Kmeans,0.413095,0
2,Kmeans,0.716802,0
2,Kmeans,0.674992,0
2,Kmeans,0.735845,0
2,Kmeans,0.720829,0
2,Kmeans,0.718739,0
2,Kmeans,0.693419,0
2,Kmeans,0.645385,0
2,Kmeans,0.52393,0
2,Kmeans,0.742925,0
2,Kmeans,0.742072,0
2,Kmeans,0.571936,0
2,Kmeans,0.742661,0
2,Kmeans,0.73891,0
2,Kmeans,0.708333,0
2,Kmeans,0.748394,0
2,Kmeans,0.59753,0
2,Kmeans,0.647139,0
2,Kmeans,0.63169,0
2,Kmeans,0.750253,0
2,Kmeans,0.661337,0
2,Kmeans,0.744047,0
2,Kmeans,0.735812,0
2,Kmeans,0.734184,0
2,Kmeans,0.737432,0
2,Kmeans,0.744716,0
2,Kmeans,0.736619,0
2,Kmeans,0.744258,0
2,Kmeans,0.722782,0
2,Kmeans,0.375606,0
2,Kmeans,0.726343,0
2,Kmeans,0.716655,0
2,Kmeans,0.736601,0
2,Kmeans,0.325644,0
2,Kmeans,0.750709,0
2,Kmeans,0.718054,0
2,Kmeans,0.608299,0
2,Kmeans,0.7214,0
2,Kmeans,0.661351,0
2,Kmeans,0.743895,0
2,Kmeans,0.683857,0
2,Kmeans,0.628211,0
2,Kmeans,0.613342,0
2,Kmeans,0.704888,0
2,Kmeans,0.529969,0
2,Kmeans,0.752991,0
2,Kmeans,0.583854,0
2,Kmeans,0.666451,0
2,Kmeans,0.678899,0
2,Kmeans,0.613322,0
2,Kmeans,0.671153,0
2,Kmeans,0.604816,0
2,Kmeans,0.750674,0
2,Kmeans,0.66803,0
2,Kmeans,0.679298,0
2,Kmeans,0.692785,0
2,Kmeans,0.70194,0
2,Kmeans,0.609691,0
2,Kmeans,0.697267,0
2,Kmeans,0.73835,0
2,Kmeans,0.638258,0
2,Kmeans,0.574272,0
2,Kmeans,0.546716,0
2,Kmeans,0.740478,0
2,Kmeans,0.594347,0
2,Kmeans,0.569684,0
2,Kmeans,0.613947,0
2,Kmeans,0.735634,0
2,Kmeans,0.49011,0
2,Kmeans,0.692245,0
2,Kmeans,0.717319,0
2,Kmeans,0.658416,0
2,Kmeans,0.585224,0
2,Kmeans,0.645382,0
2,Kmeans,0.717727,0
2,Kmeans,0.621514,0
2,Kmeans,0.737195,0
2,Kmeans,0.570405,0
2,Kmeans,0.708634,0
2,Kmeans,0.680632,0
2,Kmeans,0.678935,0
2,Kmeans,0.707389,0
2,Kmeans,0.738636,0
2,Kmeans,0.622353,0
2,Kmeans,0.689898,0
2,Kmeans,0.707346,0
2,Kmeans,0.750564,0
2,Kmeans,0.537626,0
2,Kmeans,0.708225,0
2,Kmeans,0.62522,0
2,Kmeans,0.60973,0
2,Kmeans,0.741631,0
2,Kmeans,0.736324,0
2,Kmeans,0.583549,0
2,Kmeans,0.610532,0
2,Kmeans,0.579689,0
2,Kmeans,0.739122,0
2,Kmeans,0.604794,0
2,Kmeans,0.577063,0
2,Kmeans,0.633876,0
2,Kmeans,0.569815,0
2,Kmeans,0.750564,0
2,Kmeans,0.497854,0
2,Kmeans,0.747511,0
2,Kmeans,0.669038,0
2,Kmeans,0.647858,0
2,Kmeans,0.755125,0
2,Kmeans,0.748898,0
2,Kmeans,0.696607,0
2,Kmeans,0.612565,0
2,Kmeans,0.686374,0
2,Kmeans,0.745363,0
2,Kmeans,0.750263,0
2,Kmeans,0.569815,0
2,Kmeans,0.590447,0
2,Kmeans,0.737726,0
2,Kmeans,0.74291,0
2,Kmeans,0.710898,0
2,Kmeans,0.622358,0
2,Kmeans,0.74255,0
2,Kmeans,0.581635,0
2,Kmeans,0.62025,0
2,Kmeans,0.736668,0
2,Kmeans,0.72462,0
2,Kmeans,0.722612,0
2,Kmeans,0.72354,0
2,Kmeans,0.260694,0
2,Kmeans,0.698426,0
2,Kmeans,0.742571,0
2,Kmeans,0.735592,0
2,Kmeans,0.633024,0
2,Kmeans,0.634187,0
2,Kmeans,0.752769,0
2,Kmeans,0.677868,0
2,Kmeans,0.691589,0
2,Kmeans,0.746866,0
2,Kmeans,0.476936,0
2,Kmeans,0.722493,0
2,Kmeans,0.677693,0
2,Kmeans,0.748991,0
2,Kmeans,0.709755,0
2,Kmeans,0.740027,0
2,Kmeans,0.712899,0
2,Kmeans,0.605168,0
2,Kmeans,0.623168,0
2,Kmeans,0.613322,0
2,Kmeans,0.494179,0
2,Kmeans,0.748384,0
2,Kmeans,0.742191,0
2,Kmeans,0.660547,0
2,Kmeans,0.56705,0
2,Kmeans,0.713155,0
2,Kmeans,0.623483,0
2,Kmeans,0.613322,0
2,Kmeans,0.706875,0
2,Kmeans,0.727927,0
2,Kmeans,0.720315,0
2,Kmeans,0.742489,0
2,Kmeans,0.760641,0
2,Kmeans,0.739489,0
2,Kmeans,0.692451,0
2,Kmeans,0.742327,0
2,Kmeans,0.708741,0
2,Kmeans,0.711324,0
2,Kmeans,0.676238,0
2,Kmeans,0.750856,0
2,Kmeans,0.749076,0
2,Kmeans,0.624424,0
2,Kmeans,0.731311,0
2,Kmeans,0.728849,0
2,Kmeans,0.726649,0
2,Kmeans,0.682939,0
2,Kmeans,0.737816,0
2,Kmeans,0.559043,0
2,Kmeans,0.553342,0
2,Kmeans,0.683857,0
2,Kmeans,0.636727,0
2,Kmeans,0.73417,0
2,Kmeans,0.734518,0
2,Kmeans,0.693919,0
2,Kmeans,0.733492,0
2,Kmeans,0.757577,0
2,Kmeans,0.287239,0
2,Kmeans,0.72308,0
2,Kmeans,0.613322,0
2,Kmeans,0.667997,0
2,Kmeans,0.653624,0
2,Kmeans,0.710201,0
2,Kmeans,0.476936,0
2,Kmeans,0.731377,0
2,Kmeans,0.618422,0
2,Kmeans,0.633307,0
2,Kmeans,0.720953,0
2,Kmeans,0.619013,0
2,Kmeans,0.744484,0
2,Kmeans,0.734527,0
2,Kmeans,0.489183,0
2,Kmeans,0.731226,0
2,Kmeans,0.086512,0
2,Kmeans,0.68513,0
2,Kmeans,0.712242,0
2,Kmeans,0.739505,0
2,Kmeans,0.710682,0
2,Kmeans,0.706444,0
2,Kmeans,0.746013,0
2,Kmeans,0.634655,0
2,Kmeans,0.613322,0
2,Kmeans,0.589302,0
2,Kmeans,0.563316,0
2,Kmeans,0.699452,0
2,Kmeans,0.75058,0
2,Kmeans,0.587058,0
2,Kmeans,0.75064,0
2,Kmeans,0.735872,0
2,Kmeans,0.700282,0
2,Kmeans,0.732356,0
2,Kmeans,0.542796,0
2,Kmeans,0.715376,0
2,Kmeans,0.673541,0
2,Kmeans,0.705679,0
2,Kmeans,0.67573,0
2,Kmeans,0.551492,0
2,Kmeans,0.750526,0
2,Kmeans,0.706303,0
2,Kmeans,0.677979,0
2,Kmeans,0.571411,0
2,Kmeans,0.660048,0
2,Kmeans,0.600684,0
2,Kmeans,0.643704,0
2,Kmeans,0.224269,0
2,Kmeans,0.271934,0
2,Kmeans,0.716862,0
2,Kmeans,0.618557,0
2,Kmeans,0.739697,0
2,Kmeans,0.739599,0
2,Kmeans,0.621082,0
2,Kmeans,0.711121,0
2,Kmeans,0.717504,0
2,Kmeans,0.708064,0
2,Kmeans,0.453894,0
2,Kmeans,0.685955,0
2,Kmeans,0.613322,0
2,Kmeans,0.500406,0
2,Kmeans,0.513286,0
2,Kmeans,0.576125,0
2,Kmeans,0.734124,0
2,Kmeans,0.499572,0
2,Kmeans,0.705924,0
2,Kmeans,0.701973,0
2,Kmeans,0.737418,0
2,Kmeans,0.686557,0
2,Kmeans,0.707754,0
2,Kmeans,0.662202,0
2,Kmeans,0.703263,0
2,Kmeans,0.715424,0
2,Kmeans,0.662306,0
2,Kmeans,0.693162,0
2,Kmeans,0.729015,0
2,Kmeans,0.739818,0
2,Kmeans,0.739483,0
2,Kmeans,0.75001,0
2,Kmeans,0.745865,0
2,Kmeans,0.565157,0
2,Kmeans,0.695443,0
2,Kmeans,0.734986,0
2,Kmeans,0.722489,0
2,Kmeans,0.46302,0
2,Kmeans,0.442281,0
2,Kmeans,0.708267,0
2,Kmeans,0.613497,0
2,Kmeans,0.735471,0
2,Kmeans,0.526621,0
2,Kmeans,0.608009,0
2,Kmeans,0.663886,0
2,Kmeans,0.563571,0
2,Kmeans,0.746546,0
2,Kmeans,0.750496,0
2,Kmeans,0.706176,0
2,Kmeans,0.451382,0
2,Kmeans,0.467962,0
2,Kmeans,0.60464,0
2,Kmeans,0.558998,0
2,Kmeans,0.701323,0
2,Kmeans,0.615213,0
2,Kmeans,0.725443,0
2,Kmeans,0.708286,0
2,Kmeans,0.744798,0
2,Kmeans,0.581204,0
2,Kmeans,0.641679,0
2,Kmeans,0.655599,0
2,Kmeans,0.711517,0
2,Kmeans,0.550001,0
2,Kmeans,0.661105,0
2,Kmeans,0.74321,0
2,Kmeans,0.666892,0
2,Kmeans,0.565576,0
2,Kmeans,0.677652,0
2,Kmeans,0.742729,0
2,Kmeans,0.712644,0
2,Kmeans,0.568105,0
2,Kmeans,0.57534,0
2,Kmeans,0.624932,0
2,Kmeans,0.72492,0
2,Kmeans,0.750523,0
2,Kmeans,0.750767,0
2,Kmeans,0.729066,0
2,Kmeans,0.728822,0
2,Kmeans,0.73926,0
2,Kmeans,0.497854,0
2,Kmeans,0.697,0
2,Kmeans,0.369227,0
2,Kmeans,0.677859,0
2,Kmeans,0.726253,0
2,Kmeans,0.735399,0
2,Kmeans,0.58193,0
2,Kmeans,0.551573,0
2,Kmeans,0.716353,0
2,Kmeans,0.718149,0
2,Kmeans,0.644519,0
2,Kmeans,0.589795,0
2,Kmeans,0.390202,0
2,Kmeans,0.576604,0
2,Kmeans,0.70222,0
2,Kmeans,0.731853,0
2,Kmeans,0.717426,0
2,Kmeans,0.567588,0
2,Kmeans,0.714404,0
2,Kmeans,0.683869,0
2,Kmeans,0.709431,0
2,Kmeans,0.666788,0
2,Kmeans,0.629718,0
2,Kmeans,0.707384,0
2,Kmeans,0.667173,0
2,Kmeans,0.729066,0
2,Kmeans,0.727136,0
2,Kmeans,0.543475,0
2,Kmeans,0.573187,0
2,Kmeans,0.62384,0
2,Kmeans,0.725376,0
2,Kmeans,0.607442,0
2,Kmeans,0.697124,0
2,Kmeans,0.644837,0
2,Kmeans,0.526252,0
2,Kmeans,0.714459,0
2,Kmeans,0.733672,0
2,Kmeans,0.744535,0
2,Kmeans,0.578085,0
2,Kmeans,0.743965,0
2,Kmeans,0.631538,0
2,Kmeans,0.676878,0
2,Kmeans,0.627408,0
2,Kmeans,0.727098,0
2,Kmeans,0.750564,0
2,Kmeans,0.640458,0
2,Kmeans,0.613322,0
2,Kmeans,0.528388,0
2,Kmeans,0.722534,0
2,Kmeans,0.739787,0
2,Kmeans,0.720624,0
2,Kmeans,0.52004,0
2,Kmeans,0.675666,0
2,Kmeans,0.673118,0
2,Kmeans,0.614435,0
2,Kmeans,0.742654,0
2,Kmeans,0.534038,0
2,Kmeans,0.738763,0
2,Kmeans,0.682076,0
2,Kmeans,0.724846,0
2,Kmeans,0.734888,0
2,Kmeans,0.254244,0
2,Kmeans,0.734535,0
2,Kmeans,0.730824,0
2,Kmeans,0.744917,0
2,Kmeans,0.560924,0
2,Kmeans,0.693931,0
2,Kmeans,0.623521,0
2,Kmeans,0.238801,0
2,Kmeans,0.75456,0
2,Kmeans,0.745735,0
2,Kmeans,0.730411,0
2,Kmeans,0.733171,0
2,Kmeans,0.486391,0
2,Kmeans,0.668588,0
2,Kmeans,0.711989,0
2,Kmeans,0.7146,0
2,Kmeans,0.696275,0
2,Kmeans,0.736627,0
2,Kmeans,0.753594,0
2,Kmeans,0.703239,0
2,Kmeans,0.750338,0
2,Kmeans,0.616987,0
2,Kmeans,0.715299,0
2,Kmeans,0.597976,0
2,Kmeans,0.71502,0
2,Kmeans,0.660901,0
2,Kmeans,0.714106,0
2,Kmeans,0.612948,0
2,Kmeans,0.698133,0
2,Kmeans,0.664835,0
2,Kmeans,0.631465,0
2,Kmeans,0.6489,0
2,Kmeans,0.729653,0
2,Kmeans,0.563211,0
2,Kmeans,0.627876,0
2,Kmeans,0.499291,0
2,Kmeans,0.637863,0
2,Kmeans,0.821362,1
2,Kmeans,0.476936,0
2,Kmeans,0.686254,0
2,Kmeans,0.7053,0
2,Kmeans,0.683721,0
2,Kmeans,0.572299,0
2,Kmeans,0.682721,0
2,Kmeans,0.360947,0
2,Kmeans,0.558695,0
2,Kmeans,0.727928,0
2,Kmeans,0.727539,0
2,Kmeans,0.7304,0
2,Kmeans,0.713166,0
2,Kmeans,0.722994,0
2,Kmeans,0.687841,0
2,Kmeans,0.715723,0
2,Kmeans,0.555995,0
2,Kmeans,0.668141,0
2,Kmeans,0.746273,0
2,Kmeans,0.750526,0
2,Kmeans,0.746965,0
2,Kmeans,0.14604,0
2,Kmeans,0.718539,0
2,Kmeans,0.733229,0
2,Kmeans,0.735415,0
2,Kmeans,0.723011,0
2,Kmeans,0.641179,0
2,Kmeans,0.702906,0
2,Kmeans,0.351477,0
2,Kmeans,0.706312,0
