k,type,score,label
2,Kmeans,0.923542,1
2,Kmeans,0.930089,1
2,Kmeans,0.91983,1
2,Kmeans,0.926975,1
2,Kmeans,0.88148,1
2,Kmeans,0.905933,1
2,Kmeans,0.895615,1
2,Kmeans,0.904245,1
2,Kmeans,0.745946,1
2,Kmeans,0.92098,1
2,Kmeans,0.920769,1
2,Kmeans,0.920493,1
2,Kmeans,0.917012,1
2,Kmeans,0.914379,1
2,Kmeans,0.767012,1
2,Kmeans,0.898574,1
2,Kmeans,0.87435,1
2,Kmeans,0.914818,1
2,Kmeans,0.877388,1
2,Kmeans,0.877899,1
2,Kmeans,0.9307,1
2,Kmeans,0.930302,1
2,Kmeans,0.897925,1
2,Kmeans,0.798418,1
2,Kmeans,0.927648,1
2,Kmeans,0.671471,1
2,Kmeans,0.662743,1
2,Kmeans,0.779546,0
2,Kmeans,0.922757,1
2,Kmeans,0.919851,1
2,Kmeans,0.883211,1
2,Kmeans,0.906123,1
2,Kmeans,0.926521,1
2,Kmeans,0.93029,1
2,Kmeans,0.873104,1
2,Kmeans,0.907578,1
2,Kmeans,0.884051,1
2,Kmeans,0.770076,1
2,Kmeans,0.917988,1
2,Kmeans,0.926382,1
2,Kmeans,0.905412,1
2,Kmeans,0.922474,1
2,Kmeans,0.904594,1
2,Kmeans,0.91911,1
2,Kmeans,0.905522,1
2,Kmeans,0.898648,1
2,Kmeans,0.926581,1
2,Kmeans,0.920261,1
2,Kmeans,0.804612,1
2,Kmeans,0.929545,1
2,Kmeans,0.797273,1
2,Kmeans,0.92466,1
2,Kmeans,0.922867,1
2,Kmeans,0.927505,1
2,Kmeans,0.811398,1
2,Kmeans,0.905269,1
2,Kmeans,0.877154,1
2,Kmeans,0.912572,1
2,Kmeans,0.914384,1
2,Kmeans,0.889281,1
2,Kmeans,0.919004,1
2,Kmeans,0.931084,1
2,Kmeans,0.924217,1
2,Kmeans,0.926391,1
2,Kmeans,0.124906,1
2,Kmeans,0.928734,1
2,Kmeans,0.906678,1
2,Kmeans,0.826306,1
2,Kmeans,0.913577,1
2,Kmeans,0.91513,1
2,Kmeans,0.920949,1
2,Kmeans,0.744239,1
2,Kmeans,0.929322,1
2,Kmeans,0.87522,1
2,Kmeans,0.927359,1
2,Kmeans,0.541589,1
2,Kmeans,0.901313,1
2,Kmeans,0.886832,1
2,Kmeans,0.878152,1
2,Kmeans,0.535224,1
2,Kmeans,0.901635,1
2,Kmeans,0.921888,1
2,Kmeans,0.926766,1
2,Kmeans,0.920918,1
2,Kmeans,0.876364,1
2,Kmeans,0.916072,1
2,Kmeans,0.883381,1
2,Kmeans,0.906123,1
2,Kmeans,0.868782,1
2,Kmeans,0.927705,1
2,Kmeans,0.914898,1
2,Kmeans,0.854353,1
2,Kmeans,0.929194,1
2,Kmeans,0.899356,1
2,Kmeans,0.919436,1
2,Kmeans,0.925356,1
2,Kmeans,0.918822,1
2,Kmeans,0.903827,1
2,Kmeans,0.924957,1
2,Kmeans,0.848469,1
2,Kmeans,0.928,1
2,Kmeans,0.926634,1
2,Kmeans,0.895379,1
2,Kmeans,0.922021,1
2,Kmeans,0.890391,1
2,Kmeans,0.847643,1
2,Kmeans,0.864132,1
2,Kmeans,0.873964,1
2,Kmeans,0.811262,1
2,Kmeans,0.876504,1
2,Kmeans,0.854559,1
2,Kmeans,0.922979,1
2,Kmeans,0.906813,1
2,Kmeans,0.79957,1
2,Kmeans,0.840546,1
2,Kmeans,0.922481,1
2,Kmeans,0.925704,1
2,Kmeans,0.895462,1
2,Kmeans,0.922606,1
2,Kmeans,0.927982,1
2,Kmeans,0.917831,1
2,Kmeans,0.881924,1
2,Kmeans,0.864299,1
2,Kmeans,0.901077,1
2,Kmeans,0.83253,1
2,Kmeans,0.926586,1
2,Kmeans,0.881454,1
2,Kmeans,0.877013,1
2,Kmeans,0.928621,1
2,Kmeans,0.858474,1
2,Kmeans,0.924516,1
2,Kmeans,0.926967,1
2,Kmeans,0.887578,1
2,Kmeans,0.917335,1
2,Kmeans,0.900746,1
2,Kmeans,0.884163,1
2,Kmeans,0.926389,1
2,Kmeans,0.886611,1
2,Kmeans,0.926448,1
2,Kmeans,0.832237,1
2,Kmeans,0.81279,1
2,Kmeans,0.906909,1
2,Kmeans,0.912965,1
2,Kmeans,0.771014,1
2,Kmeans,0.872582,1
2,Kmeans,0.902248,1
2,Kmeans,0.926338,1
2,Kmeans,0.92272,1
2,Kmeans,0.906645,1
2,Kmeans,0.878059,1
2,Kmeans,0.844563,1
2,Kmeans,0.919542,1
2,Kmeans,0.81401,1
2,Kmeans,0.878449,1
2,Kmeans,0.906463,1
2,Kmeans,0.921905,1
2,Kmeans,0.922174,1
2,Kmeans,0.923882,1
2,Kmeans,0.927341,1
2,Kmeans,0.888047,1
2,Kmeans,0.910221,1
2,Kmeans,0.928027,1
2,Kmeans,0.930323,1
2,Kmeans,0.816381,1
2,Kmeans,0.928288,1
2,Kmeans,0.930773,1
2,Kmeans,0.859659,1
2,Kmeans,0.915608,1
2,Kmeans,0.929403,1
2,Kmeans,0.905159,1
2,Kmeans,0.784224,1
2,Kmeans,0.922404,1
2,Kmeans,0.914383,1
2,Kmeans,0.887674,1
2,Kmeans,0.927782,1
2,Kmeans,0.839423,1
2,Kmeans,0.927924,1
2,Kmeans,0.87427,1
2,Kmeans,0.841213,1
2,Kmeans,0.915949,1
2,Kmeans,0.755516,1
2,Kmeans,0.895964,1
2,Kmeans,0.921897,1
2,Kmeans,0.865846,1
2,Kmeans,0.852657,1
2,Kmeans,0.923696,1
2,Kmeans,0.896317,1
2,Kmeans,0.919353,1
2,Kmeans,0.927774,1
2,Kmeans,0.917722,1
2,Kmeans,0.927803,1
2,Kmeans,0.909188,1
2,Kmeans,0.911833,1
2,Kmeans,0.893248,1
2,Kmeans,0.903498,1
2,Kmeans,0.817808,1
2,Kmeans,0.919106,1
2,Kmeans,0.742483,1
2,Kmeans,0.931024,1
2,Kmeans,0.927421,1
2,Kmeans,0.930631,1
2,Kmeans,0.906123,1
2,Kmeans,0.919774,1
2,Kmeans,0.927774,1
2,Kmeans,0.879694,1
2,Kmeans,0.924229,1
2,Kmeans,0.917499,1
2,Kmeans,0.927611,1
2,Kmeans,0.922531,1
2,Kmeans,0.926253,1
2,Kmeans,0.890179,1
2,Kmeans,0.922311,1
2,Kmeans,0.901347,1
2,Kmeans,0.885701,1
2,Kmeans,0.925647,1
2,Kmeans,0.895262,1
2,Kmeans,0.906991,1
2,Kmeans,0.916717,1
2,Kmeans,0.921888,1
2,Kmeans,0.914191,1
2,Kmeans,0.920731,1
2,Kmeans,0.872893,1
2,Kmeans,0.860641,1
2,Kmeans,0.92983,1
2,Kmeans,0.925884,1
2,Kmeans,0.909177,1
2,Kmeans,0.927728,1
2,Kmeans,0.857303,1
2,Kmeans,0.870119,1
2,Kmeans,0.913203,1
2,Kmeans,0.916623,1
2,Kmeans,0.910341,1
2,Kmeans,0.866028,1
2,Kmeans,0.929307,1
2,Kmeans,0.912389,1
2,Kmeans,0.907481,1
2,Kmeans,0.906425,1
2,Kmeans,0.93064,1
2,Kmeans,0.886288,1
2,Kmeans,0.861855,1
2,Kmeans,0.921107,1
2,Kmeans,0.928423,1
2,Kmeans,0.926507,1
2,Kmeans,0.805442,1
2,Kmeans,0.921888,1
2,Kmeans,0.826047,0
2,Kmeans,0.920054,1
2,Kmeans,0.91129,1
2,Kmeans,0.930614,1
2,Kmeans,0.915267,1
2,Kmeans,0.805571,1
2,Kmeans,0.912084,1
2,Kmeans,0.893198,1
2,Kmeans,0.898389,1
2,Kmeans,0.804576,1
2,Kmeans,0.894018,1
2,Kmeans,0.919934,1
2,Kmeans,0.929817,1
2,Kmeans,0.907982,1
2,Kmeans,0.922096,1
2,Kmeans,0.871332,1
2,Kmeans,0.923357,1
2,Kmeans,0.922284,1
2,Kmeans,0.923053,1
2,Kmeans,0.930086,1
2,Kmeans,0.928787,1
2,Kmeans,0.850068,1
2,Kmeans,0.84731,1
2,Kmeans,0.791055,1
2,Kmeans,0.898735,1
2,Kmeans,0.928508,1
2,Kmeans,0.905387,1
2,Kmeans,0.906428,1
2,Kmeans,0.906135,1
2,Kmeans,0.914156,1
2,Kmeans,0.916771,1
2,Kmeans,0.922772,1
2,Kmeans,0.909902,1
2,Kmeans,0.905774,1
2,Kmeans,0.906589,1
2,Kmeans,0.865666,1
2,Kmeans,0.920018,1
2,Kmeans,0.92415,1
2,Kmeans,0.901744,1
2,Kmeans,0.892007,1
2,Kmeans,0.877739,1
2,Kmeans,0.918,1
2,Kmeans,0.926576,1
2,Kmeans,0.894589,1
2,Kmeans,0.92599,1
2,Kmeans,0.922192,1
2,Kmeans,0.923035,1
2,Kmeans,0.927651,1
2,Kmeans,0.920615,1
2,Kmeans,0.920585,1
2,Kmeans,0.924495,1
2,Kmeans,0.928814,1
2,Kmeans,0.888725,1
2,Kmeans,0.821403,1
2,Kmeans,0.920458,1
2,Kmeans,0.930912,1
2,Kmeans,0.869624,1
2,Kmeans,0.920083,1
2,Kmeans,0.918954,1
2,Kmeans,0.793215,1
2,Kmeans,0.920207,1
2,Kmeans,0.794723,1
2,Kmeans,0.803501,1
2,Kmeans,0.929078,1
2,Kmeans,0.882995,1
2,Kmeans,0.919769,1
2,Kmeans,0.892343,1
2,Kmeans,0.891222,1
2,Kmeans,0.921631,1
2,Kmeans,0.927758,1
2,Kmeans,0.904282,1
2,Kmeans,0.916087,1
2,Kmeans,0.929765,1
2,Kmeans,0.645373,1
2,Kmeans,0.927485,1
2,Kmeans,0.790791,1
2,Kmeans,0.906128,1
2,Kmeans,0.903083,1
2,Kmeans,0.926116,1
2,Kmeans,0.817691,1
2,Kmeans,0.921962,1
2,Kmeans,0.918099,1
2,Kmeans,0.865279,1
2,Kmeans,0.911642,1
2,Kmeans,0.900915,1
2,Kmeans,0.927036,1
2,Kmeans,0.901765,1
2,Kmeans,0.850476,1
2,Kmeans,0.929989,1
2,Kmeans,0.907533,1
2,Kmeans,0.905077,1
2,Kmeans,0.921548,1
2,Kmeans,0.846199,1
2,Kmeans,0.907077,1
2,Kmeans,0.917831,1
2,Kmeans,0.819173,1
2,Kmeans,0.925182,1
2,Kmeans,0.930446,1
2,Kmeans,0.904465,1
2,Kmeans,0.92983,1
2,Kmeans,0.916552,1
2,Kmeans,0.819584,1
2,Kmeans,0.756358,1
2,Kmeans,0.923476,1
2,Kmeans,0.927105,1
2,Kmeans,0.921918,1
2,Kmeans,0.92239,1
2,Kmeans,0.921521,1
2,Kmeans,0.924792,1
2,Kmeans,0.910479,1
2,Kmeans,0.921913,1
2,Kmeans,0.929684,1
2,Kmeans,0.919084,1
2,Kmeans,0.929369,1
2,Kmeans,0.87005,1
2,Kmeans,0.908078,1
2,Kmeans,0.918991,1
2,Kmeans,0.901252,1
2,Kmeans,0.930897,1
2,Kmeans,0.923875,1
2,Kmeans,0.921332,1
2,Kmeans,0.801527,1
2,Kmeans,0.829077,1
2,Kmeans,0.917831,1
2,Kmeans,0.876112,1
2,Kmeans,0.926092,1
2,Kmeans,0.926299,1
2,Kmeans,0.906804,1
2,Kmeans,0.930425,1
2,Kmeans,0.915231,1
2,Kmeans,0.805259,1
2,Kmeans,0.923221,1
2,Kmeans,0.924146,1
2,Kmeans,0.92768,1
2,Kmeans,0.922708,1
2,Kmeans,0.915524,1
2,Kmeans,0.92274,1
2,Kmeans,0.929343,1
2,Kmeans,0.929428,1
2,Kmeans,0.91783,1
2,Kmeans,0.916402,1
2,Kmeans,0.916562,1
2,Kmeans,0.91943,1
2,Kmeans,0.9182,1
2,Kmeans,0.930433,1
2,Kmeans,0.877406,1
2,Kmeans,0.920961,1
2,Kmeans,0.916695,1
2,Kmeans,0.922358,1
2,Kmeans,0.911642,1
2,Kmeans,0.906758,1
2,Kmeans,0.922664,1
2,Kmeans,0.890794,1
2,Kmeans,0.923868,1
2,Kmeans,0.911399,1
2,Kmeans,0.916186,1
2,Kmeans,0.928587,1
2,Kmeans,0.928616,1
2,Kmeans,0.598686,1
2,Kmeans,0.858094,1
2,Kmeans,0.85773,1
2,Kmeans,0.905299,1
2,Kmeans,0.891378,1
2,Kmeans,0.889822,1
2,Kmeans,0.924871,1
2,Kmeans,0.897414,1
2,Kmeans,0.876969,1
2,Kmeans,0.911934,1
2,Kmeans,0.919947,1
2,Kmeans,0.929787,1
2,Kmeans,0.919165,1
2,Kmeans,0.871185,1
2,Kmeans,0.929971,1
2,Kmeans,0.800188,1
2,Kmeans,0.92549,1
2,Kmeans,0.928937,1
2,Kmeans,0.922013,1
2,Kmeans,0.926485,1
2,Kmeans,0.907095,1
2,Kmeans,0.699108,1
2,Kmeans,0.92845,1
2,Kmeans,0.852837,1
2,Kmeans,0.877829,1
2,Kmeans,0.924804,1
2,Kmeans,0.92761,1
2,Kmeans,0.894862,1
2,Kmeans,0.911102,1
2,Kmeans,0.929605,1
2,Kmeans,0.793267,1
2,Kmeans,0.919502,1
2,Kmeans,0.430937,1
2,Kmeans,0.922228,1
2,Kmeans,0.805571,1
2,Kmeans,0.913489,1
2,Kmeans,0.892921,1
2,Kmeans,0.902612,1
2,Kmeans,0.916622,1
2,Kmeans,0.804576,1
2,Kmeans,0.855248,1
2,Kmeans,0.93003,1
2,Kmeans,0.926259,1
2,Kmeans,0.909671,1
2,Kmeans,0.803378,1
2,Kmeans,0.928843,1
2,Kmeans,0.923939,1
2,Kmeans,0.79301,1
2,Kmeans,0.543186,1
2,Kmeans,0.926384,1
2,Kmeans,0.903339,1
2,Kmeans,0.923218,1
2,Kmeans,0.925119,1
2,Kmeans,0.919106,1
2,Kmeans,0.927516,1
2,Kmeans,0.92764,1
2,Kmeans,0.899167,1
2,Kmeans,0.904845,1
2,Kmeans,0.906824,1
2,Kmeans,0.906073,1
2,Kmeans,0.92204,1
2,Kmeans,0.779546,0
2,Kmeans,0.916868,1
2,Kmeans,0.874025,1
2,Kmeans,0.87024,1
2,Kmeans,0.902319,1
2,Kmeans,0.903484,1
2,Kmeans,0.926394,1
2,Kmeans,0.927291,1
2,Kmeans,0.808317,1
2,Kmeans,0.924098,1
2,Kmeans,0.915782,1
2,Kmeans,0.802719,1
2,Kmeans,0.919361,1
2,Kmeans,0.925132,1
2,Kmeans,0.916872,1
2,Kmeans,0.915517,1
2,Kmeans,0.764897,1
2,Kmeans,0.920174,1
2,Kmeans,0.892648,1
2,Kmeans,0.919993,1
2,Kmeans,0.627666,1
2,Kmeans,0.922151,1
2,Kmeans,0.92414,1
2,Kmeans,0.921909,1
2,Kmeans,0.883554,1
2,Kmeans,0.906047,1
2,Kmeans,0.927044,1
2,Kmeans,0.814381,1
2,Kmeans,0.925137,1
2,Kmeans,0.917263,1
2,Kmeans,0.891008,1
2,Kmeans,0.922417,1
2,Kmeans,0.923931,1
2,Kmeans,0.928144,1
2,Kmeans,0.928424,1
2,Kmeans,0.92759,1
2,Kmeans,0.922349,1
2,Kmeans,0.923385,1
2,Kmeans,0.91456,1
2,Kmeans,0.901121,1
2,Kmeans,0.818154,1
2,Kmeans,0.858833,1
2,Kmeans,0.927954,1
2,Kmeans,0.921208,1
2,Kmeans,0.918577,1
2,Kmeans,0.927313,1
2,Kmeans,0.914558,1
2,Kmeans,0.921243,1
2,Kmeans,0.865381,1
2,Kmeans,0.907231,1
2,Kmeans,0.884911,1
2,Kmeans,0.915668,1
2,Kmeans,0.716997,1
2,Kmeans,0.929142,1
2,Kmeans,0.914069,1
2,Kmeans,0.919694,1
2,Kmeans,0.921063,1
2,Kmeans,0.922855,1
2,Kmeans,0.863558,1
2,Kmeans,0.92699,1
2,Kmeans,0.929324,1
2,Kmeans,0.927116,1
2,Kmeans,0.903569,1
2,Kmeans,0.919867,1
2,Kmeans,0.913956,1
2,Kmeans,0.864797,1
2,Kmeans,0.906276,1
2,Kmeans,0.906123,1
2,Kmeans,0.93046,1
2,Kmeans,0.855875,1
2,Kmeans,0.895138,1
2,Kmeans,0.916529,1
2,Kmeans,0.924364,1
2,Kmeans,0.896213,1
2,Kmeans,0.921642,1
2,Kmeans,0.832571,1
2,Kmeans,0.918949,1
2,Kmeans,0.906897,1
2,Kmeans,0.91248,1
2,Kmeans,0.919943,1
2,Kmeans,0.861975,1
2,Kmeans,0.904093,1
2,Kmeans,0.909907,1
2,Kmeans,0.926963,1
2,Kmeans,0.910953,1
2,Kmeans,0.898735,1
2,Kmeans,0.898056,1
2,Kmeans,0.906123,1
2,Kmeans,0.921613,1
2,Kmeans,0.926801,1
2,Kmeans,0.925577,1
2,Kmeans,0.926851,1
2,Kmeans,0.911837,1
2,Kmeans,0.911165,1
2,Kmeans,0.919812,1
2,Kmeans,0.921261,1
2,Kmeans,0.927713,1
2,Kmeans,0.824927,1
2,Kmeans,0.927062,1
2,Kmeans,0.930685,1
2,Kmeans,0.852914,1
2,Kmeans,0.912338,1
2,Kmeans,0.804244,1
2,Kmeans,0.922186,1
2,Kmeans,0.930838,1
2,Kmeans,0.924372,1
2,Kmeans,0.92362,1
2,Kmeans,0.879983,1
2,Kmeans,0.925015,1
2,Kmeans,0.929114,1
2,Kmeans,0.913726,1
2,Kmeans,0.919028,1
2,Kmeans,0.876402,1
2,Kmeans,0.919035,1
2,Kmeans,0.762479,1
2,Kmeans,0.883328,1
2,Kmeans,0.929877,1
2,Kmeans,0.832699,1
2,Kmeans,0.928398,1
2,Kmeans,0.921803,1
2,Kmeans,0.911162,1
2,Kmeans,0.928071,1
2,Kmeans,0.913673,1
2,Kmeans,0.803204,1
2,Kmeans,0.923336,1
2,Kmeans,0.927042,1
2,Kmeans,0.901134,1
2,Kmeans,0.911875,1
2,Kmeans,0.875442,1
2,Kmeans,0.886363,1
2,Kmeans,0.92736,1
2,Kmeans,0.922053,1
2,Kmeans,0.915513,1
2,Kmeans,0.916664,1
2,Kmeans,0.915691,1
2,Kmeans,0.928448,1
2,Kmeans,0.917175,1
2,Kmeans,0.852402,1
2,Kmeans,0.927354,1
2,Kmeans,0.9293,1
2,Kmeans,0.798375,1
2,Kmeans,0.921888,1
2,Kmeans,0.921495,1
2,Kmeans,0.921913,1
2,Kmeans,0.822986,0
2,Kmeans,0.904877,1
2,Kmeans,0.910519,1
2,Kmeans,0.901422,1
2,Kmeans,0.913897,1
2,Kmeans,0.928615,1
2,Kmeans,0.913788,1
2,Kmeans,0.927023,1
2,Kmeans,0.925636,1
2,Kmeans,0.904669,1
2,Kmeans,0.927746,1
2,Kmeans,0.91759,1
2,Kmeans,0.921356,1
2,Kmeans,0.920768,1
2,Kmeans,0.879033,1
2,Kmeans,0.920639,1
2,Kmeans,0.906146,1
2,Kmeans,0.924875,1
2,Kmeans,0.840596,1
2,Kmeans,0.906999,1
2,Kmeans,0.925228,1
2,Kmeans,0.906507,1
2,Kmeans,0.888741,1
2,Kmeans,0.919444,1
2,Kmeans,0.840209,1
2,Kmeans,0.924236,1
2,Kmeans,0.918409,1
2,Kmeans,0.887988,1
2,Kmeans,0.925603,1
2,Kmeans,0.930535,1
2,Kmeans,0.806474,1
2,Kmeans,0.870692,1
2,Kmeans,0.922656,1
2,Kmeans,0.922546,1
2,Kmeans,0.871557,1
2,Kmeans,0.898248,1
2,Kmeans,0.840596,1
2,Kmeans,0.921888,1
2,Kmeans,0.926351,1
2,Kmeans,0.921888,1
2,Kmeans,0.92513,1
2,Kmeans,0.928735,1
2,Kmeans,0.75379,1
2,Kmeans,0.916713,1
2,Kmeans,0.905098,1
2,Kmeans,0.917831,1
2,Kmeans,0.916037,1
2,Kmeans,0.928523,1
2,Kmeans,0.906604,1
2,Kmeans,0.903445,1
2,Kmeans,0.843953,1
2,Kmeans,0.878671,1
2,Kmeans,0.918843,1
2,Kmeans,0.847399,1
2,Kmeans,0.906123,1
2,Kmeans,0.891037,1
2,Kmeans,0.888307,1
2,Kmeans,0.918288,1
2,Kmeans,0.805571,1
2,Kmeans,0.884555,1
2,Kmeans,0.921436,1
2,Kmeans,0.918109,1
2,Kmeans,0.910907,1
2,Kmeans,0.906392,1
2,Kmeans,0.92304,1
2,Kmeans,0.890681,1
2,Kmeans,0.903199,1
2,Kmeans,0.785237,1
2,Kmeans,0.908154,1
2,Kmeans,0.915831,1
2,Kmeans,0.921484,1
2,Kmeans,0.897313,1
2,Kmeans,0.928478,1
2,Kmeans,0.77881,1
2,Kmeans,0.922197,1
2,Kmeans,0.909495,1
2,Kmeans,0.872915,1
2,Kmeans,0.850904,1
2,Kmeans,0.928759,1
2,Kmeans,0.928637,1
2,Kmeans,0.866569,1
2,Kmeans,0.930098,1
2,Kmeans,0.902864,1
2,Kmeans,0.902966,1
2,Kmeans,0.919933,1
2,Kmeans,0.926486,1
2,Kmeans,0.855122,1
2,Kmeans,0.925096,1
2,Kmeans,0.930751,1
2,Kmeans,0.899129,1
2,Kmeans,0.923129,1
2,Kmeans,0.923386,1
2,Kmeans,0.894509,1
2,Kmeans,0.861344,1
2,Kmeans,0.921134,1
2,Kmeans,0.931064,1
2,Kmeans,0.923699,1
2,Kmeans,0.914102,1
2,Kmeans,0.893408,1
2,Kmeans,0.824699,1
2,Kmeans,0.912171,1
2,Kmeans,0.925717,1
2,Kmeans,0.881454,1
2,Kmeans,0.828006,1
2,Kmeans,0.871161,1
2,Kmeans,0.892159,1
2,Kmeans,0.870556,1
2,Kmeans,0.920884,1
2,Kmeans,0.906123,1
2,Kmeans,0.930467,1
2,Kmeans,0.900642,1
2,Kmeans,0.922397,1
2,Kmeans,0.906586,1
2,Kmeans,0.927372,1
2,Kmeans,0.892387,1
2,Kmeans,0.924019,1
2,Kmeans,0.848436,1
2,Kmeans,0.852167,1
2,Kmeans,0.916109,1
2,Kmeans,0.921496,1
2,Kmeans,0.922272,1
2,Kmeans,0.906123,1
2,Kmeans,0.895038,1
2,Kmeans,0.921554,1
2,Kmeans,0.804612,1
2,Kmeans,0.921756,1
2,Kmeans,0.924186,1
2,Kmeans,0.908759,1
2,Kmeans,0.927966,1
2,Kmeans,0.927707,1
2,Kmeans,0.9305,1
2,Kmeans,0.929,1
2,Kmeans,0.917035,1
2,Kmeans,0.884947,1
2,Kmeans,0.868141,1
2,Kmeans,0.918422,1
2,Kmeans,0.888712,1
2,Kmeans,0.886425,1
2,Kmeans,0.884146,1
2,Kmeans,0.846209,1
2,Kmeans,0.742633,1
2,Kmeans,0.910236,1
2,Kmeans,0.918259,1
2,Kmeans,0.90338,1
2,Kmeans,0.923088,1
2,Kmeans,0.76001,1
2,Kmeans,0.793202,1
2,Kmeans,0.929145,1
2,Kmeans,0.922322,1
2,Kmeans,0.929881,1
2,Kmeans,0.923251,1
2,Kmeans,0.812683,1
2,Kmeans,0.898952,1
2,Kmeans,0.912209,1
2,Kmeans,0.921915,1
2,Kmeans,0.850538,1
2,Kmeans,0.918532,1
2,Kmeans,0.829814,1
2,Kmeans,0.916277,1
2,Kmeans,0.91639,1
2,Kmeans,0.901361,1
2,Kmeans,0.45632,0
2,Kmeans,0.926394,1
2,Kmeans,0.916722,1
2,Kmeans,0.775824,1
2,Kmeans,0.793007,1
2,Kmeans,0.927932,1
2,Kmeans,0.930657,1
2,Kmeans,0.922819,1
2,Kmeans,0.810469,1
2,Kmeans,0.926969,1
2,Kmeans,0.916822,1
2,Kmeans,0.923196,1
2,Kmeans,0.917831,1
2,Kmeans,0.906326,1
2,Kmeans,0.889484,1
2,Kmeans,0.906251,1
2,Kmeans,0.930817,1
2,Kmeans,0.870998,1
2,Kmeans,0.80255,1
2,Kmeans,0.879273,1
2,Kmeans,0.928129,1
