k,type,score,label
2,Kmeans,0.397062,0
2,Kmeans,-0.044148,1
2,Kmeans,0.482867,1
2,Kmeans,0.398861,0
2,Kmeans,0.442187,1
2,Kmeans,0.509432,0
2,Kmeans,0.481908,0
2,Kmeans,0.359429,0
2,Kmeans,0.474978,1
2,Kmeans,0.532786,0
2,Kmeans,0.467264,1
2,Kmeans,0.467843,0
2,Kmeans,0.334383,0
2,Kmeans,0.43602,0
2,Kmeans,0.485313,0
2,Kmeans,0.426793,1
2,Kmeans,0.280225,1
2,Kmeans,0.520168,0
2,Kmeans,0.434547,0
2,Kmeans,0.491747,0
2,Kmeans,0.33982,0
2,Kmeans,0.176172,1
2,Kmeans,0.201671,1
2,Kmeans,0.288151,1
2,Kmeans,0.138454,1
2,Kmeans,0.509075,0
2,Kmeans,0.405041,0
2,Kmeans,0.325685,1
2,Kmeans,0.475769,1
2,Kmeans,0.476676,1
2,Kmeans,0.07838,1
2,Kmeans,0.313691,0
2,Kmeans,0.091073,1
2,Kmeans,0.232102,0
2,Kmeans,0.513461,0
2,Kmeans,0.386342,0
2,Kmeans,0.43336,1
2,Kmeans,0.522144,0
2,Kmeans,0.397745,0
2,Kmeans,0.499255,0
2,Kmeans,0.018278,1
2,Kmeans,0.283251,0
2,Kmeans,0.228142,1
2,Kmeans,0.138528,0
2,Kmeans,0.525873,0
2,Kmeans,0.343831,1
2,Kmeans,0.263022,1
2,Kmeans,0.534251,0
2,Kmeans,0.189006,1
2,Kmeans,0.127554,0
2,Kmeans,0.136125,1
2,Kmeans,0.501124,0
2,Kmeans,0.234035,1
2,Kmeans,0.442877,0
2,Kmeans,0.261145,0
2,Kmeans,0.466154,0
2,Kmeans,0.467379,0
2,Kmeans,0.050783,1
2,Kmeans,0.414028,0
2,Kmeans,0.306209,0
2,Kmeans,0.468246,0
2,Kmeans,0.418038,1
2,Kmeans,0.454683,0
2,Kmeans,-0.073477,1
2,Kmeans,0.248167,1
2,Kmeans,0.499818,0
2,Kmeans,0.45509,1
2,Kmeans,0.457715,1
2,Kmeans,0.390445,1
2,Kmeans,0.271005,0
2,Kmeans,0.188231,1
2,Kmeans,0.252027,0
2,Kmeans,0.228385,1
2,Kmeans,0.154332,1
2,Kmeans,0.347103,0
2,Kmeans,0.127791,1
2,Kmeans,0.359939,0
2,Kmeans,0.1676,1
2,Kmeans,0.281799,0
2,Kmeans,0.321713,1
2,Kmeans,0.285134,1
2,Kmeans,0.098321,1
2,Kmeans,0.155062,0
2,Kmeans,0.204671,0
2,Kmeans,0.464869,0
2,Kmeans,0.459565,0
2,Kmeans,0.377459,0
2,Kmeans,0.025852,1
2,Kmeans,0.375506,0
2,Kmeans,0.321481,1
2,Kmeans,0.080736,1
2,Kmeans,0.508488,0
2,Kmeans,0.398108,0
2,Kmeans,0.044293,1
2,Kmeans,-0.008732,0
2,Kmeans,0.243202,1
2,Kmeans,0.181874,1
2,Kmeans,0.387928,0
2,Kmeans,0.50152,0
2,Kmeans,0.460485,0
2,Kmeans,0.455558,0
2,Kmeans,0.272915,1
2,Kmeans,0.250422,0
2,Kmeans,0.462516,0
2,Kmeans,0.186405,0
2,Kmeans,0.135993,0
2,Kmeans,0.022811,1
2,Kmeans,0.520371,0
2,Kmeans,0.505058,0
2,Kmeans,0.442242,0
2,Kmeans,0.407477,0
2,Kmeans,0.078952,1
2,Kmeans,0.46075,0
2,Kmeans,0.238085,0
2,Kmeans,0.320629,0
2,Kmeans,0.316109,0
2,Kmeans,0.223619,1
2,Kmeans,0.403102,1
2,Kmeans,0.119709,1
2,Kmeans,0.343241,1
2,Kmeans,0.102305,0
2,Kmeans,0.493788,0
2,Kmeans,0.412346,1
2,Kmeans,0.474005,0
2,Kmeans,0.08199,1
2,Kmeans,0.362188,0
2,Kmeans,0.33741,0
2,Kmeans,0.389156,0
2,Kmeans,0.226115,0
2,Kmeans,0.381762,0
2,Kmeans,0.514294,0
2,Kmeans,0.000475,1
2,Kmeans,0.462505,1
2,Kmeans,0.5031,0
2,Kmeans,0.466533,0
2,Kmeans,0.439992,0
2,Kmeans,0.443509,0
2,Kmeans,0.394106,0
2,Kmeans,0.119745,0
2,Kmeans,0.408054,0
2,Kmeans,0.285854,0
2,Kmeans,0.459919,1
2,Kmeans,0.405397,1
2,Kmeans,0.178763,0
2,Kmeans,0.47142,0
2,Kmeans,0.358296,1
2,Kmeans,0.138798,1
2,Kmeans,0.126208,1
2,Kmeans,0.344691,1
2,Kmeans,0.453842,0
2,Kmeans,0.386256,1
2,Kmeans,0.234561,0
2,Kmeans,0.346511,1
2,Kmeans,0.51964,0
2,Kmeans,0.15657,0
2,Kmeans,0.182528,1
2,Kmeans,0.414341,0
2,Kmeans,0.119307,1
2,Kmeans,0.444069,0
2,Kmeans,0.13033,0
2,Kmeans,0.477869,0
2,Kmeans,0.446144,0
2,Kmeans,0.383985,0
2,Kmeans,0.302376,0
2,Kmeans,0.437869,0
2,Kmeans,0.494767,0
2,Kmeans,0.170979,0
2,Kmeans,0.275472,1
2,Kmeans,0.461902,0
2,Kmeans,0.437579,0
2,Kmeans,0.226136,1
2,Kmeans,0.41855,0
2,Kmeans,0.483255,0
2,Kmeans,0.073822,0
2,Kmeans,0.522893,0
2,Kmeans,0.46903,0
2,Kmeans,0.487655,1
2,Kmeans,0.406447,1
2,Kmeans,0.468646,0
2,Kmeans,0.334098,1
2,Kmeans,0.310193,0
2,Kmeans,0.208598,0
2,Kmeans,0.487338,0
2,Kmeans,0.47446,1
2,Kmeans,0.479384,1
2,Kmeans,0.488905,0
2,Kmeans,0.321231,1
2,Kmeans,0.112182,1
2,Kmeans,0.506293,0
2,Kmeans,0.491676,0
2,Kmeans,0.134066,1
2,Kmeans,0.438488,0
2,Kmeans,0.166133,0
2,Kmeans,0.15451,1
2,Kmeans,0.401614,1
2,Kmeans,0.075492,0
2,Kmeans,0.484734,0
2,Kmeans,0.357378,1
2,Kmeans,0.462761,0
2,Kmeans,0.302024,0
2,Kmeans,0.373363,0
2,Kmeans,0.484107,0
2,Kmeans,0.265731,0
2,Kmeans,0.163661,1
2,Kmeans,0.446703,0
2,Kmeans,0.158981,1
2,Kmeans,0.3753,1
2,Kmeans,0.544957,0
2,Kmeans,0.155313,1
2,Kmeans,0.356192,0
2,Kmeans,0.279502,1
2,Kmeans,0.435047,1
2,Kmeans,0.204518,0
2,Kmeans,0.211176,0
2,Kmeans,0.428702,0
2,Kmeans,0.445986,1
2,Kmeans,0.122383,1
2,Kmeans,0.398541,0
2,Kmeans,0.378678,1
2,Kmeans,0.126269,1
2,Kmeans,0.266496,0
2,Kmeans,0.085856,1
2,Kmeans,0.383613,1
2,Kmeans,0.184512,0
2,Kmeans,0.460783,0
2,Kmeans,0.384919,1
2,Kmeans,0.47769,1
2,Kmeans,0.437775,1
2,Kmeans,0.407407,1
2,Kmeans,0.196306,1
2,Kmeans,0.519476,0
2,Kmeans,0.485174,0
2,Kmeans,0.378064,1
2,Kmeans,0.442061,0
2,Kmeans,0.462886,1
2,Kmeans,0.411527,0
2,Kmeans,0.45477,0
2,Kmeans,0.526135,0
2,Kmeans,0.389694,1
2,Kmeans,0.252432,1
2,Kmeans,0.47429,1
2,Kmeans,0.454488,0
2,Kmeans,0.236868,1
2,Kmeans,0.492754,0
2,Kmeans,0.412362,1
2,Kmeans,0.437806,0
2,Kmeans,0.371558,0
2,Kmeans,0.419978,1
2,Kmeans,0.303255,0
2,Kmeans,0.413092,0
2,Kmeans,0.545484,0
2,Kmeans,0.497724,0
2,Kmeans,0.472743,1
2,Kmeans,-0.060349,1
2,Kmeans,0.264191,1
2,Kmeans,0.456351,0
2,Kmeans,0.344749,0
2,Kmeans,0.309266,1
2,Kmeans,0.275374,1
2,Kmeans,0.307165,0
2,Kmeans,0.440657,1
2,Kmeans,0.327228,0
2,Kmeans,0.374384,1
2,Kmeans,0.479674,0
2,Kmeans,0.402452,0
2,Kmeans,0.194659,1
2,Kmeans,0.385205,0
2,Kmeans,0.123299,1
2,Kmeans,0.374862,1
2,Kmeans,0.329472,1
2,Kmeans,0.443971,1
2,Kmeans,0.435349,1
2,Kmeans,0.499807,0
2,Kmeans,0.46065,1
2,Kmeans,0.373561,0
2,Kmeans,0.334789,1
2,Kmeans,0.131276,1
2,Kmeans,0.168378,1
2,Kmeans,0.354916,1
2,Kmeans,0.509377,0
2,Kmeans,0.475351,1
2,Kmeans,0.466741,0
2,Kmeans,0.304972,0
2,Kmeans,0.403196,0
2,Kmeans,0.216122,1
2,Kmeans,0.441552,0
2,Kmeans,0.232061,0
2,Kmeans,0.242545,0
2,Kmeans,0.38989,1
2,Kmeans,0.375758,1
2,Kmeans,0.455321,0
2,Kmeans,0.439677,1
2,Kmeans,0.089464,1
2,Kmeans,0.310806,0
2,Kmeans,0.375503,1
2,Kmeans,0.414205,0
2,Kmeans,0.435088,0
2,Kmeans,0.512063,0
2,Kmeans,0.189763,1
2,Kmeans,0.466531,0
2,Kmeans,0.177784,1
2,Kmeans,0.273234,1
2,Kmeans,0.134259,1
2,Kmeans,0.424648,0
2,Kmeans,0.50863,0
2,Kmeans,0.478483,1
2,Kmeans,0.402544,1
2,Kmeans,0.039644,1
2,Kmeans,0.465224,1
2,Kmeans,0.537841,0
2,Kmeans,0.471978,1
2,Kmeans,0.338374,1
2,Kmeans,0.336323,1
2,Kmeans,0.431348,0
2,Kmeans,0.404933,0
2,Kmeans,0.055593,1
2,Kmeans,0.383171,0
2,Kmeans,-0.020821,1
2,Kmeans,0.419657,0
2,Kmeans,0.311563,0
2,Kmeans,0.118991,1
2,Kmeans,0.219137,1
2,Kmeans,0.194963,1
2,Kmeans,0.344075,0
2,Kmeans,0.235674,1
2,Kmeans,0.044634,1
2,Kmeans,0.41623,0
2,Kmeans,0.327408,0
2,Kmeans,0.456685,0
2,Kmeans,0.394429,0
2,Kmeans,0.416754,0
2,Kmeans,0.181574,1
2,Kmeans,0.411458,0
2,Kmeans,0.481252,1
2,Kmeans,0.133854,1
2,Kmeans,0.512562,0
2,Kmeans,0.068298,1
2,Kmeans,0.502769,0
2,Kmeans,0.4915,0
2,Kmeans,0.262845,0
2,Kmeans,0.188427,1
2,Kmeans,0.380228,0
2,Kmeans,0.227338,1
2,Kmeans,0.375454,1
2,Kmeans,0.412277,0
2,Kmeans,0.417243,0
2,Kmeans,0.487248,0
2,Kmeans,0.098963,0
2,Kmeans,0.074664,1
2,Kmeans,0.230395,0
2,Kmeans,0.480014,0
2,Kmeans,-0.041606,1
2,Kmeans,0.525054,0
2,Kmeans,0.490028,0
2,Kmeans,0.183059,1
2,Kmeans,0.274954,0
2,Kmeans,0.473967,1
2,Kmeans,0.520695,0
2,Kmeans,0.160104,1
2,Kmeans,0.378622,0
2,Kmeans,0.501468,0
2,Kmeans,0.531079,0
2,Kmeans,0.324785,0
2,Kmeans,0.46353,0
2,Kmeans,0.424728,0
2,Kmeans,0.368375,0
2,Kmeans,0.296295,0
2,Kmeans,0.386371,1
2,Kmeans,0.37659,1
2,Kmeans,0.454163,0
2,Kmeans,0.524422,0
2,Kmeans,0.215102,0
2,Kmeans,0.23471,0
2,Kmeans,0.086348,1
2,Kmeans,0.494564,0
2,Kmeans,0.457175,0
2,Kmeans,0.074217,1
2,Kmeans,0.19647,1
2,Kmeans,-0.032345,1
2,Kmeans,0.520923,0
2,Kmeans,0.528813,0
2,Kmeans,0.483246,1
2,Kmeans,0.457136,1
2,Kmeans,0.383941,0
2,Kmeans,0.499432,0
2,Kmeans,0.458698,0
2,Kmeans,0.451724,0
2,Kmeans,0.118709,1
2,Kmeans,0.344086,0
2,Kmeans,0.115928,1
2,Kmeans,0.164585,1
2,Kmeans,0.212999,1
2,Kmeans,0.384914,1
2,Kmeans,0.196683,1
2,Kmeans,0.057708,1
2,Kmeans,0.434666,0
2,Kmeans,0.456916,1
2,Kmeans,-0.029109,1
2,Kmeans,0.452906,1
2,Kmeans,0.45217,0
2,Kmeans,0.208019,0
2,Kmeans,0.361014,0
2,Kmeans,0.352211,1
2,Kmeans,0.388121,1
2,Kmeans,0.093671,1
2,Kmeans,0.215463,0
2,Kmeans,0.209565,0
2,Kmeans,0.128721,1
2,Kmeans,0.402951,0
2,Kmeans,0.243781,0
2,Kmeans,0.22483,1
2,Kmeans,0.300955,1
2,Kmeans,0.482104,1
2,Kmeans,0.265181,0
2,Kmeans,0.343241,1
2,Kmeans,0.466366,1
2,Kmeans,0.370445,0
2,Kmeans,0.354207,1
2,Kmeans,-0.003181,1
2,Kmeans,0.376333,0
2,Kmeans,0.392263,1
2,Kmeans,0.387902,0
2,Kmeans,0.524958,0
2,Kmeans,0.305466,0
2,Kmeans,0.298719,0
2,Kmeans,0.444254,0
2,Kmeans,0.233609,0
2,Kmeans,0.466349,0
2,Kmeans,0.164855,0
2,Kmeans,0.205274,0
2,Kmeans,0.051016,1
2,Kmeans,0.14801,1
2,Kmeans,0.409323,0
2,Kmeans,0.318942,1
2,Kmeans,0.461918,1
2,Kmeans,0.153542,1
2,Kmeans,0.206204,1
2,Kmeans,0.417672,0
2,Kmeans,0.266714,1
2,Kmeans,0.214721,1
2,Kmeans,0.340459,0
2,Kmeans,0.301303,0
2,Kmeans,0.484496,1
2,Kmeans,0.44255,0
2,Kmeans,0.08965,1
2,Kmeans,0.42235,0
2,Kmeans,0.257116,0
2,Kmeans,0.290392,0
2,Kmeans,0.304518,0
2,Kmeans,0.532002,0
2,Kmeans,0.223933,1
2,Kmeans,0.504475,0
2,Kmeans,0.382505,0
2,Kmeans,0.128714,1
2,Kmeans,0.070379,1
2,Kmeans,0.334969,0
2,Kmeans,0.456548,0
2,Kmeans,0.454587,1
2,Kmeans,0.267523,1
2,Kmeans,0.408691,0
2,Kmeans,0.249193,1
2,Kmeans,0.497636,0
2,Kmeans,0.297428,0
2,Kmeans,0.459171,0
2,Kmeans,0.325449,0
2,Kmeans,0.237765,1
2,Kmeans,-0.048445,1
2,Kmeans,0.284135,1
2,Kmeans,0.2094,0
2,Kmeans,0.455987,0
2,Kmeans,0.396307,0
2,Kmeans,0.50293,0
2,Kmeans,0.363328,0
2,Kmeans,0.465023,0
2,Kmeans,0.308536,0
2,Kmeans,0.455705,0
2,Kmeans,0.437473,0
2,Kmeans,0.302456,0
2,Kmeans,0.498169,0
2,Kmeans,0.530617,0
2,Kmeans,0.213769,1
2,Kmeans,0.353256,0
2,Kmeans,0.181215,1
2,Kmeans,0.220152,1
2,Kmeans,0.079703,0
2,Kmeans,0.194032,0
2,Kmeans,0.423479,0
2,Kmeans,0.460121,0
2,Kmeans,0.168037,1
2,Kmeans,0.496712,0
2,Kmeans,0.073929,1
2,Kmeans,0.399056,0
2,Kmeans,0.196264,0
2,Kmeans,0.354647,1
2,Kmeans,0.447378,0
2,Kmeans,0.295303,1
2,Kmeans,0.208,1
2,Kmeans,0.453177,0
2,Kmeans,0.321431,1
2,Kmeans,0.394946,1
2,Kmeans,0.287365,0
2,Kmeans,0.303136,0
2,Kmeans,0.190272,0
2,Kmeans,0.374326,1
2,Kmeans,0.191223,0
2,Kmeans,0.498901,0
2,Kmeans,0.519769,0
2,Kmeans,0.409367,0
2,Kmeans,0.541911,0
2,Kmeans,0.421104,0
2,Kmeans,0.490147,0
2,Kmeans,0.418544,1
2,Kmeans,0.192566,1
2,Kmeans,0.122002,1
2,Kmeans,0.178574,1
2,Kmeans,0.441252,0
2,Kmeans,0.509957,0
2,Kmeans,0.451772,1
2,Kmeans,0.233572,0
2,Kmeans,0.377856,0
2,Kmeans,0.164618,1
2,Kmeans,0.238616,0
2,Kmeans,0.472937,1
2,Kmeans,0.382126,1
2,Kmeans,0.365341,1
2,Kmeans,0.306799,1
2,Kmeans,0.353031,0
2,Kmeans,0.093966,1
2,Kmeans,0.449296,0
2,Kmeans,0.426095,0
2,Kmeans,0.488646,0
2,Kmeans,0.289136,1
2,Kmeans,0.47021,1
2,Kmeans,0.190234,0
2,Kmeans,0.349392,1
2,Kmeans,0.390033,1
2,Kmeans,0.254934,0
2,Kmeans,0.467451,1
2,Kmeans,0.210964,0
2,Kmeans,0.537677,0
2,Kmeans,0.479541,0
2,Kmeans,0.043356,0
2,Kmeans,0.493312,0
2,Kmeans,0.277513,0
2,Kmeans,-0.079509,1
2,Kmeans,0.361418,0
2,Kmeans,0.369918,0
2,Kmeans,0.360349,0
2,Kmeans,0.409435,1
2,Kmeans,0.501276,0
2,Kmeans,0.446625,0
2,Kmeans,0.136342,1
2,Kmeans,0.054536,0
2,Kmeans,0.534873,0
2,Kmeans,0.019803,1
2,Kmeans,0.540154,0
2,Kmeans,0.47173,1
2,Kmeans,0.341657,1
2,Kmeans,0.190527,1
2,Kmeans,0.191109,1
2,Kmeans,0.351244,0
2,Kmeans,0.256478,0
2,Kmeans,0.199533,1
2,Kmeans,0.472755,1
2,Kmeans,0.256083,1
2,Kmeans,-0.029491,1
2,Kmeans,0.483371,0
2,Kmeans,0.358577,1
2,Kmeans,0.490952,0
2,Kmeans,0.266065,1
2,Kmeans,0.452405,1
2,Kmeans,0.282726,1
2,Kmeans,0.48005,1
2,Kmeans,0.274943,1
2,Kmeans,0.373872,1
2,Kmeans,0.500742,0
2,Kmeans,0.533995,0
2,Kmeans,0.267101,1
2,Kmeans,0.405216,1
2,Kmeans,0.327233,0
2,Kmeans,0.168678,0
2,Kmeans,0.524997,0
2,Kmeans,0.385708,1
2,Kmeans,0.257992,1
2,Kmeans,0.461956,1
2,Kmeans,0.326571,0
2,Kmeans,0.484516,0
2,Kmeans,0.398305,1
2,Kmeans,0.23768,1
2,Kmeans,0.486946,0
2,Kmeans,0.359221,0
2,Kmeans,0.241034,0
2,Kmeans,0.027793,0
2,Kmeans,0.167304,1
2,Kmeans,0.357185,1
2,Kmeans,0.483383,1
2,Kmeans,0.512783,0
2,Kmeans,0.475501,1
2,Kmeans,0.479449,0
2,Kmeans,0.351743,0
2,Kmeans,0.543569,0
2,Kmeans,0.215023,1
2,Kmeans,0.508766,0
2,Kmeans,0.095553,1
2,Kmeans,0.11232,0
2,Kmeans,0.533591,0
2,Kmeans,0.19644,0
2,Kmeans,0.195167,1
2,Kmeans,0.472787,0
2,Kmeans,0.444127,0
2,Kmeans,0.455812,1
2,Kmeans,0.444546,1
2,Kmeans,0.201722,1
2,Kmeans,0.435136,0
2,Kmeans,0.344609,0
2,Kmeans,0.319529,1
2,Kmeans,0.417756,0
2,Kmeans,0.110323,0
2,Kmeans,0.415396,0
2,Kmeans,0.452455,1
2,Kmeans,0.154104,0
2,Kmeans,0.477667,1
2,Kmeans,0.388987,0
2,Kmeans,0.53477,0
2,Kmeans,0.209941,1
2,Kmeans,0.538629,0
2,Kmeans,0.342215,0
2,Kmeans,0.454005,1
2,Kmeans,0.333635,1
2,Kmeans,0.377377,0
2,Kmeans,0.340413,1
2,Kmeans,0.439499,0
2,Kmeans,0.525091,0
2,Kmeans,0.469065,1
2,Kmeans,0.504194,0
2,Kmeans,0.502049,0
2,Kmeans,0.139476,0
2,Kmeans,0.400584,0
2,Kmeans,0.202383,0
2,Kmeans,0.426902,1
2,Kmeans,0.290198,1
2,Kmeans,0.065698,1
2,Kmeans,0.179913,0
2,Kmeans,0.493199,0
2,Kmeans,0.27599,1
2,Kmeans,0.43663,1
2,Kmeans,0.468214,0
2,Kmeans,0.425245,1
2,Kmeans,0.417774,0
2,Kmeans,0.394303,0
2,Kmeans,0.428454,0
2,Kmeans,0.245856,0
2,Kmeans,0.532982,0
2,Kmeans,0.299119,1
2,Kmeans,0.38742,0
2,Kmeans,0.407613,0
2,Kmeans,0.484904,1
2,Kmeans,0.409592,1
2,Kmeans,0.224681,0
2,Kmeans,0.059658,0
2,Kmeans,0.456245,1
2,Kmeans,0.440299,0
2,Kmeans,0.168823,1
2,Kmeans,0.390369,0
2,Kmeans,0.510484,0
2,Kmeans,0.516168,0
2,Kmeans,0.152402,1
2,Kmeans,0.260051,0
2,Kmeans,0.406064,0
2,Kmeans,0.498098,0
2,Kmeans,0.18607,1
2,Kmeans,0.052317,1
2,Kmeans,0.513084,0
2,Kmeans,0.098509,0
2,Kmeans,0.486362,0
2,Kmeans,0.480781,1
2,Kmeans,0.216388,1
2,Kmeans,-0.041798,1
2,Kmeans,0.20822,1
2,Kmeans,0.029832,1
2,Kmeans,0.324166,1
2,Kmeans,0.321826,0
2,Kmeans,0.467206,1
2,Kmeans,-0.006793,1
2,Kmeans,0.461897,0
2,Kmeans,0.251425,0
2,Kmeans,0.409629,0
2,Kmeans,0.501925,0
2,Kmeans,0.465971,0
2,Kmeans,0.509635,0
2,Kmeans,0.220183,1
2,Kmeans,0.427764,0
2,Kmeans,0.153462,0
2,Kmeans,0.247643,1
2,Kmeans,0.23314,0
2,Kmeans,0.281404,0
2,Kmeans,0.45662,0
2,Kmeans,0.524966,0
2,Kmeans,0.223723,1
2,Kmeans,0.466825,0
2,Kmeans,0.464536,1
2,Kmeans,0.112207,1
2,Kmeans,0.536126,0
2,Kmeans,0.284453,0
2,Kmeans,0.473759,0
2,Kmeans,0.402739,0
2,Kmeans,-0.002964,1
2,Kmeans,0.430306,1
2,Kmeans,0.330879,0
2,Kmeans,0.329802,0
2,Kmeans,0.171573,1
2,Kmeans,0.390065,0
2,Kmeans,0.379677,0
2,Kmeans,0.19408,1
2,Kmeans,0.197905,0
2,Kmeans,0.30744,1
2,Kmeans,0.490637,0
2,Kmeans,0.379678,1
2,Kmeans,0.51129,0
2,Kmeans,0.437702,0
2,Kmeans,0.273983,0
2,Kmeans,0.093504,0
2,Kmeans,0.50678,0
2,Kmeans,0.158243,1
2,Kmeans,0.459641,1
2,Kmeans,0.256759,0
2,Kmeans,0.179678,1
2,Kmeans,0.345664,1
2,Kmeans,0.356226,1
2,Kmeans,0.253039,0
2,Kmeans,0.305492,1
2,Kmeans,0.54383,0
2,Kmeans,0.212332,0
2,Kmeans,0.455286,0
2,Kmeans,0.1827,1
2,Kmeans,0.467339,0
2,Kmeans,0.276011,1
2,Kmeans,0.499417,0
2,Kmeans,0.158202,0
2,Kmeans,0.171363,1
2,Kmeans,0.083711,1
2,Kmeans,0.483406,1
2,Kmeans,0.187001,1
2,Kmeans,0.534533,0
2,Kmeans,0.201922,0
2,Kmeans,0.237376,0
2,Kmeans,-0.030146,1
2,Kmeans,0.313663,0
2,Kmeans,0.473643,1
2,Kmeans,0.245247,0
2,Kmeans,0.294579,0
2,Kmeans,0.205506,1
2,Kmeans,0.441541,0
2,Kmeans,0.275995,0
2,Kmeans,0.422483,1
2,Kmeans,0.358996,0
2,Kmeans,0.169706,1
2,Kmeans,0.048068,0
2,Kmeans,0.444358,0
2,Kmeans,0.331874,0
2,Kmeans,0.514173,0
2,Kmeans,0.384184,1
2,Kmeans,0.265741,1
2,Kmeans,0.300013,0
2,Kmeans,0.26941,0
2,Kmeans,0.477015,0
2,Kmeans,0.478128,1
2,Kmeans,0.398345,0
2,Kmeans,0.161319,1
2,Kmeans,0.485066,0
2,Kmeans,0.450236,0
2,Kmeans,0.449131,0
2,Kmeans,0.261917,0
2,Kmeans,0.057084,0
2,Kmeans,0.521769,0
2,Kmeans,0.226572,1
2,Kmeans,0.189626,0
2,Kmeans,0.201115,1
2,Kmeans,0.477347,1
2,Kmeans,0.482395,1
2,Kmeans,0.39958,1
2,Kmeans,0.539465,0
2,Kmeans,0.514259,0
2,Kmeans,0.05897,0
2,Kmeans,0.518312,0
2,Kmeans,0.402874,0
2,Kmeans,0.143794,1
2,Kmeans,0.170288,1
2,Kmeans,0.263912,0
2,Kmeans,0.249971,1
2,Kmeans,0.473111,1
2,Kmeans,0.508331,0
2,Kmeans,0.499282,0
2,Kmeans,0.262181,1
2,Kmeans,0.252415,0
2,Kmeans,0.407663,0
2,Kmeans,0.38473,1
2,Kmeans,0.180212,1
2,Kmeans,0.357926,1
2,Kmeans,0.421779,1
2,Kmeans,0.28893,0
2,Kmeans,0.05827,1
2,Kmeans,0.267786,1
2,Kmeans,0.528038,0
2,Kmeans,0.45625,0
2,Kmeans,0.427614,0
2,Kmeans,0.154904,0
2,Kmeans,0.533768,0
2,Kmeans,0.378263,0
2,Kmeans,0.474032,1
2,Kmeans,0.520916,0
2,Kmeans,0.482406,0
2,Kmeans,0.498888,0
2,Kmeans,0.004359,1
2,Kmeans,0.51223,0
2,Kmeans,0.080271,0
2,Kmeans,0.463196,0
2,Kmeans,0.493075,0
2,Kmeans,0.272687,1
2,Kmeans,0.246695,1
2,Kmeans,0.507081,0
2,Kmeans,0.42447,0
2,Kmeans,0.320297,0
2,Kmeans,0.215193,0
2,Kmeans,0.327677,1
2,Kmeans,0.417941,0
2,Kmeans,0.317102,1
2,Kmeans,0.507135,0
2,Kmeans,0.42304,0
2,Kmeans,0.516055,0
2,Kmeans,0.492624,0
2,Kmeans,0.361009,1
2,Kmeans,0.346137,0
2,Kmeans,0.48777,0
2,Kmeans,0.316225,0
2,Kmeans,0.091252,0
2,Kmeans,0.300945,1
