k,type,score,label
2,Kmeans,0.393021,1
2,Kmeans,0.426357,1
2,Kmeans,0.335102,1
2,Kmeans,0.44248,1
2,Kmeans,0.370535,1
2,Kmeans,0.454388,1
2,Kmeans,0.285862,1
2,Kmeans,0.46291,1
2,Kmeans,0.461732,1
2,Kmeans,0.462732,1
2,Kmeans,0.462725,1
2,Kmeans,0.297796,1
2,Kmeans,0.385396,1
2,Kmeans,0.422425,1
2,Kmeans,0.46291,1
2,Kmeans,-0.185662,0
2,Kmeans,-0.108161,0
2,Kmeans,-0.152983,0
2,Kmeans,0.295203,1
2,Kmeans,0.073774,0
2,Kmeans,0.46291,1
2,Kmeans,0.19506,1
2,Kmeans,0.09419,0
2,Kmeans,0.369062,1
2,Kmeans,0.051455,0
2,Kmeans,0.462848,1
2,Kmeans,0.415848,1
2,Kmeans,0.165684,1
2,Kmeans,0.404253,1
2,Kmeans,0.35266,1
2,Kmeans,0.350935,1
2,Kmeans,0.352879,1
2,Kmeans,-0.165132,0
2,Kmeans,0.278851,1
2,Kmeans,-0.089527,0
2,Kmeans,0.429595,1
2,Kmeans,0.462166,1
2,Kmeans,0.458482,1
2,Kmeans,0.379209,1
2,Kmeans,0.428127,1
2,Kmeans,0.071805,0
2,Kmeans,0.482583,1
2,Kmeans,0.256733,1
2,Kmeans,0.416265,1
2,Kmeans,-0.13147,0
2,Kmeans,0.288368,1
2,Kmeans,0.202665,1
2,Kmeans,0.128154,0
2,Kmeans,0.46291,1
2,Kmeans,-0.157267,0
2,Kmeans,0.457966,1
2,Kmeans,0.438719,1
2,Kmeans,0.444314,1
2,Kmeans,-0.03676,0
2,Kmeans,0.19974,1
2,Kmeans,0.263849,1
2,Kmeans,0.356163,1
2,Kmeans,0.458263,1
2,Kmeans,0.421637,1
2,Kmeans,0.410093,1
2,Kmeans,0.176339,1
2,Kmeans,0.446116,1
2,Kmeans,0.411912,1
2,Kmeans,0.469998,1
2,Kmeans,0.471391,1
2,Kmeans,0.322933,1
2,Kmeans,-0.042921,0
2,Kmeans,0.439987,1
2,Kmeans,-0.042314,0
2,Kmeans,0.462776,1
2,Kmeans,0.462885,1
2,Kmeans,0.318597,1
2,Kmeans,0.39344,1
2,Kmeans,0.271428,1
2,Kmeans,-0.169986,0
2,Kmeans,-0.08207,0
2,Kmeans,0.485295,1
2,Kmeans,0.288585,1
2,Kmeans,0.456411,1
2,Kmeans,-0.132722,0
2,Kmeans,-0.077559,0
2,Kmeans,0.453106,1
2,Kmeans,0.276648,1
2,Kmeans,-0.040786,0
2,Kmeans,-0.09229,0
2,Kmeans,0.486611,1
2,Kmeans,0.260786,1
2,Kmeans,0.46291,1
2,Kmeans,-0.109637,0
2,Kmeans,0.407772,1
2,Kmeans,0.485277,1
2,Kmeans,0.384546,1
2,Kmeans,-0.058772,0
2,Kmeans,0.436713,1
2,Kmeans,0.408108,1
2,Kmeans,0.38167,1
2,Kmeans,0.465417,1
2,Kmeans,0.357232,1
2,Kmeans,0.365392,1
2,Kmeans,0.455996,1
2,Kmeans,0.438586,1
2,Kmeans,0.239261,1
2,Kmeans,0.339989,1
2,Kmeans,0.322823,1
2,Kmeans,0.365138,1
2,Kmeans,0.486224,1
2,Kmeans,0.378876,1
2,Kmeans,0.405143,1
2,Kmeans,0.045369,0
2,Kmeans,0.377025,1
2,Kmeans,0.420192,1
2,Kmeans,0.482098,1
2,Kmeans,0.402024,1
2,Kmeans,0.274529,1
2,Kmeans,0.462878,1
2,Kmeans,0.499966,1
2,Kmeans,0.429298,1
2,Kmeans,0.41617,1
2,Kmeans,0.257637,1
2,Kmeans,0.419368,1
2,Kmeans,-0.042706,0
2,Kmeans,0.439781,1
2,Kmeans,0.414472,1
2,Kmeans,-0.094441,0
2,Kmeans,0.100435,1
2,Kmeans,0.243232,1
2,Kmeans,0.483467,1
2,Kmeans,0.224945,1
2,Kmeans,0.283211,1
2,Kmeans,0.432541,1
2,Kmeans,0.371718,1
2,Kmeans,0.385543,1
2,Kmeans,0.281601,1
2,Kmeans,0.462933,1
2,Kmeans,0.239398,1
2,Kmeans,0.088156,0
2,Kmeans,0.291839,1
2,Kmeans,-0.171468,0
2,Kmeans,0.474204,1
2,Kmeans,0.462343,1
2,Kmeans,0.339536,1
2,Kmeans,0.403826,1
2,Kmeans,0.300459,1
2,Kmeans,0.371495,1
2,Kmeans,0.338274,1
2,Kmeans,0.468549,1
2,Kmeans,0.457728,1
2,Kmeans,0.299065,1
2,Kmeans,-0.077971,0
2,Kmeans,0.413916,1
2,Kmeans,0.182678,1
2,Kmeans,0.447499,1
2,Kmeans,0.405706,1
2,Kmeans,0.46291,1
2,Kmeans,0.451808,1
2,Kmeans,0.462464,1
2,Kmeans,0.384172,1
2,Kmeans,0.46862,1
2,Kmeans,0.073585,0
2,Kmeans,0.477683,1
2,Kmeans,0.361574,1
2,Kmeans,0.305091,1
2,Kmeans,0.438137,1
2,Kmeans,-0.012262,0
2,Kmeans,0.313134,1
2,Kmeans,0.24031,1
2,Kmeans,0.384094,1
2,Kmeans,-0.157519,0
2,Kmeans,0.063499,1
2,Kmeans,0.462705,1
2,Kmeans,0.385995,1
2,Kmeans,0.4113,1
2,Kmeans,0.399002,1
2,Kmeans,0.387242,1
2,Kmeans,0.367794,1
2,Kmeans,0.095055,0
2,Kmeans,0.469587,1
2,Kmeans,0.381669,1
2,Kmeans,0.46291,1
2,Kmeans,0.462737,1
2,Kmeans,-0.200611,0
2,Kmeans,0.484095,1
2,Kmeans,0.427283,1
2,Kmeans,0.391803,1
2,Kmeans,0.451822,1
2,Kmeans,0.462732,1
2,Kmeans,-0.027508,0
2,Kmeans,0.283001,1
2,Kmeans,-0.089489,0
2,Kmeans,0.148602,1
2,Kmeans,0.274996,1
2,Kmeans,0.429698,1
2,Kmeans,0.372937,1
2,Kmeans,0.465055,1
2,Kmeans,0.434359,1
2,Kmeans,0.488609,1
2,Kmeans,-0.054308,0
2,Kmeans,0.406692,1
2,Kmeans,0.304386,1
2,Kmeans,0.46365,1
2,Kmeans,0.338307,1
2,Kmeans,0.214728,1
2,Kmeans,0.324501,1
2,Kmeans,0.429186,1
2,Kmeans,0.385628,1
2,Kmeans,-0.060226,0
2,Kmeans,0.197412,1
2,Kmeans,0.346538,1
2,Kmeans,0.214876,1
2,Kmeans,0.462686,1
2,Kmeans,0.464803,1
2,Kmeans,-0.155966,0
2,Kmeans,0.413746,1
2,Kmeans,-0.143695,0
2,Kmeans,-0.131275,0
2,Kmeans,0.406131,1
2,Kmeans,0.475935,1
2,Kmeans,0.304891,1
2,Kmeans,0.36937,1
2,Kmeans,0.475208,1
2,Kmeans,0.305121,1
2,Kmeans,-0.215149,0
2,Kmeans,-0.173154,0
2,Kmeans,0.462593,1
2,Kmeans,0.45579,1
2,Kmeans,0.363898,1
2,Kmeans,0.020422,0
2,Kmeans,0.318027,1
2,Kmeans,0.251601,1
2,Kmeans,0.417044,1
2,Kmeans,-0.15908,0
2,Kmeans,0.35897,1
2,Kmeans,-0.078864,0
2,Kmeans,-0.098749,0
2,Kmeans,0.208094,1
2,Kmeans,0.346183,1
2,Kmeans,0.333969,1
2,Kmeans,0.423155,1
2,Kmeans,-0.054308,0
2,Kmeans,-0.154393,0
2,Kmeans,0.477015,1
2,Kmeans,0.369028,1
2,Kmeans,0.313393,1
2,Kmeans,-0.214132,0
2,Kmeans,0.297871,1
2,Kmeans,0.263384,1
2,Kmeans,-0.122666,0
2,Kmeans,0.341015,1
2,Kmeans,0.289341,1
2,Kmeans,0.090754,0
2,Kmeans,0.387735,1
2,Kmeans,0.46291,1
2,Kmeans,0.413123,1
2,Kmeans,0.262995,1
2,Kmeans,0.462542,1
2,Kmeans,0.462972,1
2,Kmeans,-0.022068,0
2,Kmeans,0.397194,1
2,Kmeans,0.462953,1
2,Kmeans,0.4113,1
2,Kmeans,-0.069175,0
2,Kmeans,-0.109222,0
2,Kmeans,0.434554,1
2,Kmeans,0.370905,1
2,Kmeans,0.338957,1
2,Kmeans,-0.238392,0
2,Kmeans,0.453889,1
2,Kmeans,0.474754,1
2,Kmeans,0.459144,1
2,Kmeans,0.439149,1
2,Kmeans,-0.051672,0
2,Kmeans,0.398339,1
2,Kmeans,-0.09654,0
2,Kmeans,0.455548,1
2,Kmeans,0.462842,1
2,Kmeans,0.325641,1
2,Kmeans,0.379674,1
2,Kmeans,0.507473,1
2,Kmeans,0.462844,1
2,Kmeans,0.409066,1
2,Kmeans,0.45499,1
2,Kmeans,0.328502,1
2,Kmeans,0.378616,1
2,Kmeans,0.264708,1
2,Kmeans,0.051256,0
2,Kmeans,0.043266,0
2,Kmeans,-0.115208,0
2,Kmeans,0.461919,1
2,Kmeans,-0.19819,0
2,Kmeans,0.326677,1
2,Kmeans,0.462878,1
2,Kmeans,0.181099,1
2,Kmeans,0.349996,1
2,Kmeans,0.463906,1
2,Kmeans,0.320684,1
2,Kmeans,0.406875,1
2,Kmeans,0.050638,0
2,Kmeans,-0.12433,0
2,Kmeans,-0.033288,0
2,Kmeans,0.462821,1
2,Kmeans,0.326103,1
2,Kmeans,0.47073,1
2,Kmeans,0.343886,1
2,Kmeans,0.257612,1
2,Kmeans,0.325354,1
2,Kmeans,0.507351,1
2,Kmeans,0.46179,1
2,Kmeans,0.284627,1
2,Kmeans,0.461649,1
2,Kmeans,0.282865,1
2,Kmeans,0.478101,1
2,Kmeans,0.291123,1
2,Kmeans,0.282791,1
2,Kmeans,0.222116,1
2,Kmeans,-0.142151,0
2,Kmeans,0.485277,1
2,Kmeans,0.377403,1
2,Kmeans,-0.104069,0
2,Kmeans,0.470688,1
2,Kmeans,0.361029,1
2,Kmeans,0.366251,1
2,Kmeans,0.422805,1
2,Kmeans,0.408286,1
2,Kmeans,0.426382,1
2,Kmeans,0.203437,1
2,Kmeans,0.366875,1
2,Kmeans,0.223811,1
2,Kmeans,0.439255,1
2,Kmeans,0.429621,1
2,Kmeans,-0.269854,0
2,Kmeans,0.244697,1
2,Kmeans,-0.158799,0
2,Kmeans,0.426261,1
2,Kmeans,0.473734,1
2,Kmeans,-0.182032,0
2,Kmeans,0.396751,1
2,Kmeans,0.269696,1
2,Kmeans,0.346104,1
2,Kmeans,0.462878,1
2,Kmeans,-0.130212,0
2,Kmeans,0.379284,1
2,Kmeans,0.295681,1
2,Kmeans,0.2965,1
2,Kmeans,0.321282,1
2,Kmeans,0.238649,1
2,Kmeans,0.297193,1
2,Kmeans,-0.019997,0
2,Kmeans,0.458206,1
2,Kmeans,0.425024,1
2,Kmeans,0.432903,1
2,Kmeans,0.37764,1
2,Kmeans,0.437326,1
2,Kmeans,-0.014885,0
2,Kmeans,-0.021203,0
2,Kmeans,0.363831,1
2,Kmeans,0.328905,1
2,Kmeans,0.462989,1
2,Kmeans,-0.126187,0
2,Kmeans,0.383466,1
2,Kmeans,0.238458,1
2,Kmeans,-0.266582,0
2,Kmeans,0.248489,1
2,Kmeans,0.449791,1
2,Kmeans,0.350774,1
2,Kmeans,-0.112003,0
2,Kmeans,0.462953,1
2,Kmeans,0.286608,1
2,Kmeans,0.279489,1
2,Kmeans,0.391805,1
2,Kmeans,0.263046,1
2,Kmeans,0.345468,1
2,Kmeans,-0.074871,0
2,Kmeans,0.064737,0
2,Kmeans,0.453243,1
2,Kmeans,0.067701,0
2,Kmeans,0.227321,1
2,Kmeans,0.341534,1
2,Kmeans,0.285439,1
2,Kmeans,0.286005,1
2,Kmeans,-0.191016,0
2,Kmeans,0.479117,1
2,Kmeans,0.461057,1
2,Kmeans,0.365838,1
2,Kmeans,-0.228738,0
2,Kmeans,-0.162487,0
2,Kmeans,0.44327,1
2,Kmeans,0.075456,0
2,Kmeans,0.377093,1
2,Kmeans,-0.270673,0
2,Kmeans,0.434638,1
2,Kmeans,0.336084,1
2,Kmeans,0.329682,1
2,Kmeans,0.474902,1
2,Kmeans,0.42988,1
2,Kmeans,0.113289,1
2,Kmeans,0.28257,1
2,Kmeans,0.456001,1
2,Kmeans,0.286608,1
2,Kmeans,0.405824,1
2,Kmeans,0.28227,1
2,Kmeans,0.434211,1
2,Kmeans,0.403351,1
2,Kmeans,0.455462,1
2,Kmeans,0.155154,1
2,Kmeans,-0.12768,0
2,Kmeans,0.323906,1
2,Kmeans,0.465333,1
2,Kmeans,0.430905,1
2,Kmeans,0.232126,1
2,Kmeans,0.326511,1
2,Kmeans,0.393796,1
2,Kmeans,0.358673,1
2,Kmeans,0.325921,1
2,Kmeans,-0.064542,0
2,Kmeans,0.067072,0
2,Kmeans,0.006859,0
2,Kmeans,0.496518,1
2,Kmeans,0.30156,1
2,Kmeans,0.391031,1
2,Kmeans,0.149694,1
2,Kmeans,-0.133859,0
2,Kmeans,0.270831,1
2,Kmeans,0.383426,1
2,Kmeans,0.316013,1
2,Kmeans,0.075797,0
2,Kmeans,0.106925,1
2,Kmeans,0.335205,1
2,Kmeans,-0.009475,0
2,Kmeans,0.045424,0
2,Kmeans,-0.133984,0
2,Kmeans,0.45072,1
2,Kmeans,-0.139003,0
2,Kmeans,0.333581,1
2,Kmeans,-0.030446,0
2,Kmeans,0.434642,1
2,Kmeans,0.434916,1
2,Kmeans,0.463781,1
2,Kmeans,-0.038329,0
2,Kmeans,0.412257,1
2,Kmeans,0.26473,1
2,Kmeans,0.462763,1
2,Kmeans,0.40493,1
2,Kmeans,0.354537,1
2,Kmeans,0.314558,1
2,Kmeans,0.352821,1
2,Kmeans,0.147949,1
2,Kmeans,0.351647,1
2,Kmeans,0.083582,0
2,Kmeans,0.474294,1
2,Kmeans,-0.115075,0
2,Kmeans,0.443819,1
2,Kmeans,0.242492,1
2,Kmeans,0.456639,1
2,Kmeans,0.438029,1
2,Kmeans,0.432869,1
2,Kmeans,0.485192,1
2,Kmeans,0.471078,1
2,Kmeans,0.427322,1
2,Kmeans,0.470921,1
2,Kmeans,-0.155051,0
2,Kmeans,0.460834,1
2,Kmeans,0.407152,1
2,Kmeans,0.462343,1
2,Kmeans,0.460913,1
2,Kmeans,-0.244553,0
2,Kmeans,0.485277,1
2,Kmeans,0.428138,1
2,Kmeans,0.458739,1
2,Kmeans,0.331669,1
2,Kmeans,0.029968,0
2,Kmeans,0.212546,1
2,Kmeans,0.468023,1
2,Kmeans,-0.066438,0
2,Kmeans,0.313507,1
2,Kmeans,0.376561,1
2,Kmeans,-0.088441,0
2,Kmeans,0.475551,1
2,Kmeans,0.180987,1
2,Kmeans,0.425692,1
2,Kmeans,0.126759,0
2,Kmeans,0.008779,0
2,Kmeans,0.322031,1
2,Kmeans,0.373868,1
2,Kmeans,0.462878,1
2,Kmeans,0.378452,1
2,Kmeans,0.384112,1
2,Kmeans,0.234293,1
2,Kmeans,0.33127,1
2,Kmeans,0.223718,1
2,Kmeans,0.162168,1
2,Kmeans,-0.032717,0
2,Kmeans,0.462972,1
2,Kmeans,0.457747,1
2,Kmeans,0.240274,1
2,Kmeans,0.47594,1
2,Kmeans,-0.05864,0
2,Kmeans,0.381649,1
2,Kmeans,-0.047294,0
2,Kmeans,0.213521,1
2,Kmeans,0.116182,0
2,Kmeans,0.390442,1
2,Kmeans,0.400231,1
2,Kmeans,0.486205,1
2,Kmeans,0.186866,1
2,Kmeans,0.31888,1
2,Kmeans,0.086405,0
2,Kmeans,0.342385,1
2,Kmeans,0.431397,1
2,Kmeans,0.459567,1
2,Kmeans,-0.229303,0
2,Kmeans,0.138519,1
2,Kmeans,0.295355,1
2,Kmeans,-0.044281,0
2,Kmeans,0.394223,1
2,Kmeans,0.284692,1
2,Kmeans,0.462097,1
2,Kmeans,0.288131,1
2,Kmeans,0.363981,1
2,Kmeans,0.452658,1
2,Kmeans,0.402833,1
2,Kmeans,0.069329,0
2,Kmeans,0.0438,1
2,Kmeans,0.462042,1
2,Kmeans,0.211314,1
2,Kmeans,-0.016234,0
2,Kmeans,0.308124,1
2,Kmeans,0.462353,1
2,Kmeans,-0.206327,0
2,Kmeans,0.125583,1
2,Kmeans,0.46097,1
2,Kmeans,0.462803,1
2,Kmeans,0.425024,1
2,Kmeans,0.412097,1
2,Kmeans,0.434557,1
2,Kmeans,-0.072495,0
2,Kmeans,0.277797,1
2,Kmeans,0.462042,1
2,Kmeans,0.460979,1
2,Kmeans,0.462665,1
2,Kmeans,0.353903,1
2,Kmeans,0.462725,1
2,Kmeans,0.461845,1
2,Kmeans,-0.009568,0
2,Kmeans,0.375144,1
2,Kmeans,0.340472,1
2,Kmeans,0.462842,1
2,Kmeans,0.462343,1
2,Kmeans,0.052946,0
2,Kmeans,0.46291,1
2,Kmeans,0.320511,1
2,Kmeans,0.462803,1
2,Kmeans,0.387637,1
2,Kmeans,0.384203,1
2,Kmeans,0.482671,1
2,Kmeans,0.020406,0
2,Kmeans,-0.008358,0
2,Kmeans,0.367009,1
2,Kmeans,0.35817,1
2,Kmeans,0.452252,1
2,Kmeans,0.397192,1
2,Kmeans,0.461981,1
2,Kmeans,0.457103,1
2,Kmeans,0.420126,1
2,Kmeans,0.4324,1
2,Kmeans,-0.197628,0
2,Kmeans,0.348647,1
2,Kmeans,0.470469,1
2,Kmeans,0.020517,0
2,Kmeans,0.333482,1
2,Kmeans,0.462864,1
2,Kmeans,0.324367,1
2,Kmeans,0.276864,1
2,Kmeans,0.36687,1
2,Kmeans,-0.218875,0
2,Kmeans,0.425628,1
2,Kmeans,0.310605,1
2,Kmeans,0.443064,1
2,Kmeans,0.348042,1
2,Kmeans,0.501618,1
2,Kmeans,0.269118,1
2,Kmeans,0.445054,1
2,Kmeans,0.006068,0
2,Kmeans,0.392443,1
2,Kmeans,-0.19838,0
2,Kmeans,0.078909,0
2,Kmeans,0.319087,1
2,Kmeans,0.453291,1
2,Kmeans,0.358768,1
2,Kmeans,0.382413,1
2,Kmeans,0.375591,1
2,Kmeans,0.449107,1
2,Kmeans,0.416583,1
2,Kmeans,-0.181739,0
2,Kmeans,-0.149607,0
2,Kmeans,0.42605,1
2,Kmeans,0.462842,1
2,Kmeans,-0.042624,0
2,Kmeans,0.386815,1
2,Kmeans,0.345976,1
2,Kmeans,0.385033,1
2,Kmeans,0.27696,1
2,Kmeans,0.486547,1
2,Kmeans,0.415982,1
2,Kmeans,0.105967,0
2,Kmeans,0.379249,1
2,Kmeans,-0.124798,0
2,Kmeans,0.426688,1
2,Kmeans,0.466772,1
2,Kmeans,0.462343,1
2,Kmeans,0.459437,1
2,Kmeans,0.357788,1
2,Kmeans,0.482014,1
2,Kmeans,0.267892,1
2,Kmeans,0.274679,1
2,Kmeans,0.328923,1
2,Kmeans,-0.112149,0
2,Kmeans,0.410647,1
2,Kmeans,0.459011,1
2,Kmeans,0.421078,1
2,Kmeans,0.462097,1
2,Kmeans,0.457965,1
2,Kmeans,0.425081,1
2,Kmeans,-0.058656,0
2,Kmeans,0.465,1
2,Kmeans,0.462972,1
2,Kmeans,0.357612,1
2,Kmeans,-0.205363,0
2,Kmeans,0.386934,1
2,Kmeans,0.436332,1
2,Kmeans,0.206802,1
2,Kmeans,0.425671,1
2,Kmeans,-0.069419,0
2,Kmeans,0.336527,1
2,Kmeans,0.447627,1
2,Kmeans,-0.0396,0
2,Kmeans,-0.145017,0
2,Kmeans,-0.19952,0
2,Kmeans,0.464755,1
2,Kmeans,0.076456,0
2,Kmeans,0.26602,1
2,Kmeans,0.260254,1
2,Kmeans,0.418306,1
2,Kmeans,0.284751,1
2,Kmeans,0.462507,1
2,Kmeans,0.450247,1
2,Kmeans,0.454842,1
2,Kmeans,-0.112922,0
2,Kmeans,0.185751,1
2,Kmeans,0.457003,1
2,Kmeans,0.460995,1
2,Kmeans,0.275311,1
2,Kmeans,0.315254,1
2,Kmeans,0.255137,1
2,Kmeans,0.179913,1
2,Kmeans,0.197412,1
2,Kmeans,0.11992,1
2,Kmeans,0.453559,1
2,Kmeans,0.05548,0
2,Kmeans,0.337168,1
2,Kmeans,0.293148,1
2,Kmeans,0.352991,1
2,Kmeans,0.461981,1
2,Kmeans,0.212044,1
2,Kmeans,0.190128,1
2,Kmeans,0.373978,1
2,Kmeans,0.29591,1
2,Kmeans,-0.048512,0
2,Kmeans,0.161554,1
2,Kmeans,0.462933,1
2,Kmeans,0.462842,1
2,Kmeans,0.422211,1
2,Kmeans,0.462842,1
2,Kmeans,0.387941,1
2,Kmeans,0.43049,1
2,Kmeans,-0.12503,0
2,Kmeans,-0.023701,0
2,Kmeans,0.080763,0
2,Kmeans,0.462933,1
2,Kmeans,0.422554,1
2,Kmeans,0.240477,1
2,Kmeans,0.160333,1
2,Kmeans,0.246207,1
2,Kmeans,0.43005,1
2,Kmeans,0.389308,1
2,Kmeans,0.396772,1
2,Kmeans,0.176381,1
2,Kmeans,0.073163,1
2,Kmeans,0.398097,1
2,Kmeans,-0.122076,0
2,Kmeans,0.114362,0
2,Kmeans,-0.240755,0
2,Kmeans,0.374598,1
2,Kmeans,0.468696,1
2,Kmeans,-0.080477,0
2,Kmeans,0.403676,1
2,Kmeans,0.477326,1
2,Kmeans,0.200617,1
2,Kmeans,-0.184698,0
2,Kmeans,-0.046686,0
2,Kmeans,0.290764,1
2,Kmeans,0.221056,1
2,Kmeans,0.440981,1
2,Kmeans,0.035273,0
2,Kmeans,0.352798,1
2,Kmeans,0.350745,1
2,Kmeans,-0.051227,0
2,Kmeans,-0.004166,0
2,Kmeans,-0.212603,0
2,Kmeans,0.429444,1
2,Kmeans,0.298961,1
2,Kmeans,0.447819,1
2,Kmeans,0.282686,1
2,Kmeans,0.430259,1
2,Kmeans,0.040088,0
2,Kmeans,-0.100645,0
2,Kmeans,0.464533,1
2,Kmeans,0.413123,1
2,Kmeans,0.090299,0
2,Kmeans,0.073526,0
2,Kmeans,0.191838,1
2,Kmeans,0.328905,1
2,Kmeans,0.369289,1
2,Kmeans,-0.022343,0
2,Kmeans,0.331467,1
2,Kmeans,0.272828,1
2,Kmeans,0.259173,1
2,Kmeans,0.357232,1
2,Kmeans,0.278821,1
2,Kmeans,-0.183706,0
2,Kmeans,0.41188,1
2,Kmeans,0.459463,1
2,Kmeans,-0.038329,0
2,Kmeans,0.40024,1
2,Kmeans,0.489017,1
2,Kmeans,0.015034,0
2,Kmeans,0.108026,0
2,Kmeans,0.416893,1
2,Kmeans,-0.039254,0
2,Kmeans,0.45767,1
2,Kmeans,0.336506,1
2,Kmeans,0.350211,1
2,Kmeans,0.286652,1
2,Kmeans,0.46291,1
2,Kmeans,-0.177722,0
2,Kmeans,0.233583,1
2,Kmeans,0.414304,1
2,Kmeans,0.462844,1
2,Kmeans,-0.003568,0
